파일명,의안번호,제안이유,주요내용or주 문
C406733B-5B04-1615-2AFC-29AC4AFA3C77.pdf,4702,"1. 최순실의 딸에게 제공한 특혜(부정입학, 학칙개정 등) 등과 연관된 이화여대에 대한 교육부의 재정지원에 대한 감사 이화여대는 최순실의 딸인 정유라 학생이 2015년 체육특기자로 체대에 입학할 당시 면접위원에게 압력을 가하여 정유라 학생을 부정입학시키고, 재학 시에는 성적 및 출석 등에 대한 학칙을 개정하고 소급적용시켜 정유라 학생에게 부당한 특혜를 제공하였다는 의혹을 받고 있음. 그런데 2016년 이화여대는 국·사립대학 중 교육부 재정지원 사업에 가장 많이 선정되었고 지원규모 면에서도 전년에 비해 크게 증가하였으며, 특히 사업의 목적이 서로 상충되는 재정지원사업에도 동시에 선정되었음. 이에 따라 교육부가 정유라 학생에게 특혜를 제공해 준 이화여대에게 그 대가로 재정지원을 해준 것이 아니냐는 의혹이 제기되고 있으므로, 교육부가 이화여대에 제공한 재정지원에 대한 감사가 필요함. 2. 故 백남기 농민의 전자의무기록과 관련하여 서울대학교병원 내부의 광범위한 무단열람 및 수사·정보기관 등 외부로의 유출 의혹에 대한 감사 故 백남기 농민이 2015년 11월 14일 서울대학교병원 응급실에 간 이후로 약 1년이 안 되는 기간 동안 27,000건이 넘는 전자의무기록 열람이 발생하는 등 병원내부의 광범위한 무단열람과 수사·정보기관 등 외부로의 유출 의혹이 제기되고 있는바, 이와 관련하여 서울대학교병원에 대한 감사가 필요함. 3. 미르재단과 K스포츠재단 설립승인과정, 해외순방행사 플레이그라운드 수의계약과정, K-스포츠클럽 및 K-스포츠재단 영업지원관련 문체부의 불법부당행위, 문화창조융합센터사업 기금운용계획의 부적절한 변경, 밀라노엑스포(부처변경, 차은택 감독 선임), 2014년 전국체전 승마장소 변경 등과 관련하여 문화체육관광부에 대한 감사 미르재단과 K스포츠재단의 설립 승인과정이 이례적이고 불투명한 점, 해외순방행사 플레이그라운드 수의계약의 부적절성, K-스포츠클럽 및 K-스포츠재단 영업지원이 부당하게 이루어진 점, 문화창조융합센터 사업의 추진을 위한 기금운용계획이 부적절하다는 점, 밀라노엑스포와 관련하여 소관부처를 변경하고, 차은택 감독을 선임한 점, 2014년 전국체전 승마장소 변경의 부적절성 등 업무추진 과정과 행태에 있어 여러 가지 문제가 있다는 지적이 제기되었으므로 이에 대한 감사를 요구함. 4. 차은택과 연관된 늘품체조 부당지원 및 은폐, 2015년도 승마국가대표 운영관리 부실 및 훈련수당 부당지급, 훈련일지 위조 의혹 등과 관련한 문화체육관광부 및 산하기관에 대한 감사 차은택과 연관된 늘품체조 부당 지원, 늘품체조는 정아름이 제안한 걸로 얘기해야 한다는 거짓 해명 요청 등의 은폐 의혹, 승마국가대표 선수(정유라)의 2015년 국가대표 활동기록, 출전기록 등이 없고, 국가대표훈련보고서의 훈련일지가 부실 또는 허위로 제출되었음에도 불구하고 훈련수당이 부당하게 지급된 점 등 국가대표 훈련 관리가 부실하다는 국정감사의 지적과 관련하여 감사를 요구함. 5. 문화창조벤처단지사업 기금운용계획의 부적절한 변경 등과 관련하여 문화체육관광부 및 콘텐츠진흥원에 대한 감사 문화창조벤처단지사업을 진행하며 관광진흥개발기금운용계획을 변경하여 추진한 것 등이 부적절하다는 지적이 제기되었는바, 이에 대한 감사를 요구함. 6. 그랜드코리아레저(주) 장애인휠체어펜싱팀 창단 과정의 특혜 의혹 등과 관련하여 문화체육관광부와 그랜드코리아레저(주)에 대한 감사 및 콤프 부적정 사용 관행, CREDIT 제도의 관련 법령 위반 여부, 한국동계스포츠영재센터에 대한 GKL사회공헌재단의 예산 지원 의혹 등과 관련하여 그랜드코리아레저(주)에 대한 감사 2016년 5월 그랜드코리아레저(주) 장애인휠체어펜싱팀 창단과 관련하여 최순실이 연관된 것으로 보이는 ‘더블루케이’를 업무대행사로 선정해 특혜를 제공하는 등 여러 의혹이 제기되고 있는 만큼 이를 관하여 문화체육관광부와 그랜드코리아레저(주)에 대한 감사를 요구함. 또한, 그랜드코리아레저(주)의 사업 수행과 관련하여 콤프(COMP) 부적정 사용 관행(성매매 의혹 업소 사용 등), CREDIT 제도의 외환관리법 등 관련 법령 위반 여부 및 한국동계스포츠영재센터에 대한 GKL사회공헌재단의 예산 지원 관련 의혹 등 국정감사에서 여러 문제점들이 제기되었는바 이에 관하여 그랜드코리아레저(주)에 대한 감사를 요구함.","「국회법」 제127조의2에 따라 감사원에 대하여 다음 사항에 대한 감사를 요구한다. 1. 최순실의 딸에게 제공한 특혜(부정입학, 학칙개정 등) 등과 연관된 이화여대에 대한 교육부의 재정지원에 대한 감사 2. 故백남기 농민의 전자의무기록과 관련하여 서울대학교병원 내부의 광범위한 무단열람 및 수사·정보기관 등 외부로의 유출 의혹에 대한 감사 3. 미르재단과 K스포츠재단 설립승인과정, 해외순방행사 플레이그라운드 수의계약과정, K-스포츠클럽 및 K-스포츠재단 영업지원관련 문체부의 불법부당행위, 문화창조융합센터사업 기금운용계획의 부적절한 변경, 밀라노엑스포(부처변경, 차은택 감독 선임), 2014년 전국체전 승마장소 변경 등과 관련하여 문화체육관광부에 대한 감사 4. 차은택과 연관된 늘품체조 부당지원 및 은폐, 2015년도 승마국가대표 운영관리 부실 및 훈련수당 부당지급, 훈련일지 위조 의혹 등과 관련한 문화체육관광부 및 산하기관에 대한 감사 5. 문화창조벤처단지사업 기금운용계획의 부적절한 변경 등과 관련하여 문화체육관광부 및 콘텐츠진흥원에 대한 감사 6. 그랜드코리아레저(주) 장애인휠체어펜싱팀 창단 과정의 특혜 의혹 등과 관련하여 문화체육관광부와 그랜드코리아레저(주)에 대한 감사 및 콤프 부적정 사용 관행, CREDIT 제도의 관련 법령 위반 여부, 한국동계스포츠영재센터에 대한 GKL사회공헌재단의 예산 지원 의혹 등과 관련하여 그랜드코리아레저(주)에 대한 감사"
C42A99E2-C14B-8E27-0DF1-F84281805C04.pdf,,,가습기살균제 사고 진상규명과 피해구제 및 재발방지 대책마련을 위한 국정조사계획서
C4F5AB94-9BA3-758B-6251-8D28D5E655B8.pdf,,,가습기살균제 사고 진상규명과 피해구제 및 재발방지 대책마련을 위한 국정조사결과보고서
C59FA224-A5B5-E4D0-4783-F51A0E37B4D6.pdf,24896,"등록의 대상이 아닌 수상레저기구로 수상레저활동을 하려는 자는 출발항으로부터 10해리 이상 떨어진 곳에서 수상레저활동을 할 수 없도록 하여 해상에서의 안전사고 예방을 도모하고, 동법상 임시운항 관련 규정이 없어 동력수상레저기구를 등록 전에 임시로 항해에 사용하려면 「선박안전법」상 임시항행검사를 받아야 하는 불편이 있으므로 임시운항허가 제도를 신설하는 한편, 고위험 신종레저기구인 공기주입형 고정식 튜브(블롭점프․워터파크) 등 등록 대상이 아닌 수상레저기구를 운영하는 수상레저사업자의 준수사항에 대한 하위법령의 법적근거와 위반 시 제재규정을 마련하려는 것임.","가. 등록 대상이 아닌 수상레저기구로 출발항으로부터 10해리 이상에서 수상레저활동을 하는 것을 금지하고, 이를 위반한 경우 100만원 이하의 과태료를 부과함(안 제19조제2항 및 제59조제1항제4호의2 신설). 나. 신규검사를 받기 전에 국내에서 동력수상레저기구로 시운전을 하고자 하는 경우 임시운항허가 관서로부터 임시운항허가를 받도록 하고, 임시운항허가를 받지 않고 동력수상레저기구를 조종한 경우 6개월 이하의 징역 또는 500만원 이하의 벌금에 처함(안 제38조의2 및 제58조제1호의4 신설). 다. 등록대상이 아닌 수상레저기구를 운영하는 수상레저사업자와 종사자의 준수사항에 대한 근거를 마련하고, 이를 위반한 경우의 등록 취소·영업정지 및 과태료를 규정함(안 제48조의2 및 제59조제1항제12호 신설, 안 제51조제6호)."
C62B47CB-A721-9136-9F49-BA318A22F3BD.pdf,16076,"국제연합 회원국으로서 국제연합의 국제평화유지 노력에 적극 동참하고, 남수단 공화국의 평화 정착 및 재건 지원에 기여하기 위하여 ｢국제연합 남수단 임무단(UNMISS)｣에 파견되어 활동 중인 국군부대의 파견기간을 연장하려는 것임.",가. 2013. 4. 3.부터 파견되어 2018.12.31.까지 연장된 국군부대의 파견기간을 2019. 1. 1.부터 2019.12.31.까지 1년간 연장함. 나. 국군부대의 임무는 남수단 공화국 재건 지원 및 인도주의적 활동 등임. 다. 국군부대에 대한 지휘권 및 법적 지위에 관하여는 국제연합 평화유지 활동에 적용되는 원칙에 따르도록 함. 라. 국군부대 파견에 따른 소요경비(所要經費)는 우리 정부 예산에서 먼저 지출하고 추후 국제연합으로부터 일부 보전받음.
C68427BF-E5D2-9558-E2FE-C4DA43A8A500.pdf,24624,"1. 한국환경공단의 수질 원격관리시스템(TMS) 설비 관급자재 발주 특혜 여부에 대한 감사 청구 - 1 - - 2 - 한국환경공단 지역본부는 환경기초시설 설계기준에 적합한 제품 선정하기 위한 관급자재심의위원회를 구성하도록 하고 있으나, 관급자재 심의위원회가 오히려 시방서 규격을 하향해 가면서까지 특수업체, 특정업체에다가 수의계약을 몰아주고 있다는 지적이 있으며, 특히 수질 TMS 설비 관급자재 발주에서 합법한 절차를 거치지 않은 채 특정업체에 유리하게 시방서를 수정하여 수의계약을 맺었다는 의혹도 제기되고 있음. 뿐만 아니라 이러한 한국환경공단 지역본부의 수의계약 심의 당시 수질 TMS 설비와 관련성이 없는 부유물질 관련 측정장비 전문업체, 정수장 계측기 납품 전문업체 등을 들러리로 세우고 심사가 이루어진 정황도 발견된다는 주장도 있음. 2018년도 환경노동위원회 국정감사에서는 수질 TMS 측정기기의 조작가능성을 지적했고 환경부로 하여금 이런 문제가 있는 기기에 대해서 형식승인 취소, 재발 방지를 위한 특단의 대책을 내리도록 하였음에도 같은 업체에 또다시 수의계약을 추진한 것임. 이와 관련하여 한국환경공단 지역본부의 관급자재발주심의위원회가 처장과 내부 직원들로 거의 구성되어 있다는 점도 관급자재 발주와 관련된 유사한 문제가 지속적으로 발생되는 중요한 원인으로 지목되고 있음. 결과적으로, 한국환경공단은 수질 TMS 설비 관급자재 발주에서 특정업체에 유리하게 시방서를 수정하여 수의계약을 맺었다는 의혹을 받고 있으므로, 이에 대한 감사원의 감사를 요구함. 2. 한국형수치예보모델개발사업단의 사업 타당성 여부 및 기상청의 관리 감독 부실에 대한 감사 청구 2011년에 발족한 한국형수치예보모델개발사업단은 수치예보의 핵심인 역학코어를 분광요소 방식으로 개발하였으나, 이미 선219국 학계에서는 은퇴단계에 해당하는 모델로서 세계적 흐름에 역201행한 연구개발이라는 지적이 있201음. 뿐만 아니라 이러한 모델의 독자성을 홍보하기 위하여 독자성에 관한 용역사업을 외부기관에 발주하였는데, 1,000억원에 달하는 사업단의 핵심성과에 대한 외부평가를 설립한지 1년이 채 되지 않은 작은 업체가 수의계약으로 수행하는 등 사업단과의201 유착과 공모가 의심된다는 주장도 있음. 이와 함께 사업단장 등의 연구논문조작 의혹, 국내외 자문위원에 대한 과다한 예산 지출과 빈번한 해외출장 문제, 연구용역 수의계약 과다가 지적되고 있음에도 이러한 비정상적인 업무수행을 감독해야할 기상청의 관리 감독이 이루어지지 않았다는 문제제기도 있음. 결과적으로, 기상청이 지난 8년동안 1,000억원의 예산을 들여 수행한 한국형수치예보모델 사업은 비록 완료되었다고는 하나 그 성과는 물론이고 사업 추진 과정에 대해서도 여러 가지 의문점이 있으므로, - 3 - - 4 - 이에 대한 감사원의 감사를 요구함. 3. 천리안 위성 2A호 우주기상탑재체 관련 지201체상금 부당부과 및 기상청의 관리 감독 부실에 대한 감사 청구 천리안 위성 2A호의 탑재체인 우주기상탑재체는 경희대학교가 개발기관으로 참여했는데, 개발기관의 잘못과는 관련성이 낮은 우주기상탑재체 설계 관련 결함으로 2014년 2월 계약 이후 1년 2개월이라는 시간이 지체되었고 지체상금으로 5억 5,000만원을 부담하였음. 사업 주관부처인 기상청, 주관 연구기관인 한국항201공우주연구원의 설계결함을 밝혀내고 이러한 문제점을 개선하였음에도 지체상금을 부과하는 것은 적절하지 않으며, 기획재정부 예규 중 지체상금 부분에 따르면 물품구매계약 위반조건과 관련된 지체일 수에 산입하지 않는 경우로 중요 관급재료의 공급지연, 발주기관 책임에 의한 경우, 계약당사자의 책임에 속하지 않는 사유 등을 규정하고 있어, 이러한 규정에 의하더라도 지체상금 부과는 적절하지 않다는 의견이 있음. 이에, 천리안 위성 2A호 우주기상탑재체 관련 지체상금 부과의 적절성과 관련하여 감사원의 감사를 요구함.",「국회법」 제127조의2에 따라 감사원에 대하여 다음 사항에 대한 감사를 요구한다. 1. 한국환경공단의 수질 원300관리시스템(TMS) 설비 관급자재 발주 특혜 여부에 대한 감사 2. 한국형수치예보모델개발사업단의 사업 타당성 여부 및 기상청의 관리 감독 부실에 대한 감사 3. 천리안 위성 2A호 우주기상탑재체 관련 지체상금 부당부과 및 기상청의 관리 감독 부실에 대한 감사
C7F1FCC3-4AB9-7B3A-53A2-9C771EBAC45A.pdf,2020,「사회기반시설에 대한 민간투자법」제7조의2에 따라 2020년도에 실시할 임대형 민자사업(BTL)의 총한도액 및 대상시설별 한도액과 전년도에 사용한 대상시설별 예비한도액의 사용 명세를 국회에 제출하고자 하는 것임.,"가. 정부가 2020년도에 실시할 임대형 민자사업의 한도액(BTL)은 5,479억 원으로 구체적인 내역은 다음과 같음. 1) 국가사업 : 5,218억 원 ㅇ 대학시설(기숙사, 과학기술원) : 2,373억 원 ㅇ 병영시설(육군 병영, 교육시설) : 2,441억 원 ㅇ 보육시설(경찰청 어린이집) : 404억 원 2) 예비한도액* : 261억 원 * 사업 추진 과정에서 예측할 수 없는 지출에 충당하기 위해 국가사업 및 국고보조자치단체사업 한도액 합계액의 5% 수준을 계상 나. 2018년도 예비한도액 사용 명세 : 사용내역 없음."
C966C96D-0932-1997-377D-398A6B569931.pdf,14438,「국회법」을 개정하여 현재 상설로 구성되는 윤리특별위원회를 비상설특별위원회로 변경함에 따라 관련 규정을 정비하려는 것임.,가. 이 규칙의 제명을 ‘윤리특별위원회 운영 등에 관한 규칙’으로 변경함. 나. 윤리특별위원회 구성에 관한 규정을 삭제함(안 제2조 삭제).
CAF61AD8-904B-B321-E923-C30CA61C7E59.pdf,24994,"헌법상 기본원리인 법치주의 실현을 위해서는 법률이 알기 쉽고 분명한 용어로 표현되어 있어서 일반 국민이라면 누구나 그 내용을 쉽게 이해하고 법을 잘 지킬 수 있어야 함. 그러나 현행 법률에서는 어려운 한자어나 일본식 표현을 사용하는 경우가 많아 국민의 일상 언어생활과 거리가 있다는 지적을 받고 있음. 입법권에 대한 권한과 책임을 부여받은 국회는 한문이나 한자어가 친근하지 않은 세대가 증가하고 있는 사회 변화에 맞추어 법률용어와 문장을 한글화하고 이해하기 쉽게 표현하도록 노력할 필요가 있음. 이를 위해 어려운 한자어, 축약된 한자어, 부자연스러운 일본식 용어 등을 한글화하거나 보다 쉬운 표현으로 개정함으로써 법률에 대한 국민의 이해 정도와 접근가능성을 확장시키고 국회에 대한 국민의 신뢰를 높이는 데에 기여하고자 함.","가. 법률용어의 정비는 간단한 의미의 비전문적인 용어를 중심으로 법제적 및 국어학적 측면을 고려하여 개정하는 방식으로 하되, ‘기타 → 그 밖의’, ‘～규정에 의한 → ～에 따른’ 등과 같은 관용적인 순화표현을 함께 개정함. 나. 어려운 한자어는 우리말로 정비하되 적절한 우리말이 없는 경우에는 보다 쉬운 한자어로 개정하고, 한문이 익숙하지 않은 세대의 증가를 고려하여 특별한 경우를 제외하고는 한자를 함께 기재하는 방식은 사용하지 않음. (예) 음용수(飮用水) → 먹는물, 수수 → 수수(授受)/수수(收受) 다. 부자연스러운 일본식 한자어 또는 일본어 투 표현을 정비함. (예) ～함에 있어 → ～할 때, ～을 요하는 → ～가 필요한 라. 권위적 용어나 문법에 맞지 않는 불명확한 표현 등을 정비함. (예) ～에 상관없이 → ～와 상관없이 마. 동사를 정비하는 과정에서 그 동사를 명사 또는 명사형으로 전환하여 사용하는 것이 어색한 경우에는 문장의 서술어만을 정비함."
CF81F865-ED1C-8A86-D49F-132F78496FF6.pdf,,,"공익신고의 활성화 및 공익신고자의 두터운 보호를 위하여 공익침해행위 대상 법률을 현재의 284개에서 182개를 새로이 추가하여 별표에 규정하고자 함. 아울러 별표의 개정 이후에 법의 제명 변경, 분법 및 삭제를 이유로 수정된 내용을 반영하여 현행화하고자 함(안 별표)"
CF9D89D5-19B2-E450-35E0-92A9F2C08D50.pdf,,,"1. 운용총칙 가. 기금운용의 기본방향 (1) 기금의 사업목표 ㅇ 사전 예방적 건강관리 및 질병의 조기발견 관리를 위한 사업을 추진하고 스스로 건강생활을 실천할 수 있는 여건을 조성함으로써 국민의 건강증진 도모 (2) 2017년도 기금사업의 개요 ㅇ 미래 의료비 절감 및 국민건강수준 제고를 위한 사전 예방적 건강투자 확대 ㅇ 금연, 절주, 비만, 영양개선 등 건강에 유익한 개인 생활습관을 갖도록 건강생활 실천사업 지원 ㅇ 보건소 등 공공보건사업 추진체계강화, 공공보건의료 기반확충 ㅇ 미래 의료비 절감 및 국민건강수준 제고를 위한 사전 예방적 건강투자 확대  나. 자금의 조달과 운용에 관한 주요내용 (1) 자금조달 및 운용규모 (단위 : 백만원) 자 금 조 달 자 금 운 용 '16 '17 증감 '16 '17 증감 구분 구분 계획 당초(A) 현계획(B) 수정(C) (C-B) 계획 당초(A) 현계획(B) 수정(C) (C-B) 합 계 3,763,857 3,734,217 3,734,217 3,973,229 239,012 합 계 3,763,857 3,734,217 3,734,217 3,973,229 239,012 ㅇ자체수입 3,061,352 3,218,913 3,218,913 3,218,913 - ㅇ사업비 3,183,287 3,300,048 3,300,048 3,539,060 239,012 ㅇ정부내부수입 277,300 289,939 289,939 528,951 239,012 ㅇ기금운영비 108 99 99 99 - ㅇ차입금 - - - - ㅇ정부내부지출 121,338 105,073 105,073 105,073 - ㅇ여유자금회수 425,205 225,365 225,365 225,365 - ㅇ여유자금운용 459,124 328,997 328,997 328,997 - (2) 채권발행한도액 : 해당사항 없음 (3) 주식 및 부동산취득한도 : 해당사항 없음 (4) 기타 자금조달 및 운용에 관한 주요사항 : 해당사항 없음  다. 자산에 관한 주요사항 (1) 보유자산 규모의 변동 : 해당사항 없음 (2) 고정자산 및 투자자산의 주요 변동내용 : 해당사항 없음"
D0F1B9C8-DCAA-1D6B-94AA-0EF2D855A98A.pdf,158,상임위원회간 위원정수 편차를 조정할 필요가 있어「국회상임위원회 위원정수에 관한 규칙」을 개정하기 위하여 「국회상임위원회 위원정수에 관한 규칙 개정 특별위원회」를 구성하려는 것임.,가. 상임위원회간 위원정수 편차를 조정할 필요가 있어「국회상임위원회 위원정수에 관한 규칙」을 개정하기 위하여 「국회상임위원회 위원정수에 관한 규칙 개정 특별위원회」를 구성한다. 나. 위원 수는 9인으로 한다. 다. 특별위원회의 활동기한은 해당 안건의 본회의 의결 시까지로 한다.
D1B26374-D886-57F0-822C-4CC7413CDE92.pdf,24074,국민이 국회의원의 소개를 받지 않고도 일정 기간 동안 일정 수 이상의 국민의 동의를 받아 국회에 청원할 수 있도록 「국회법」이 개정(2019. 4. 16. 개정)됨에 따라 법률에서 위임한 사항과 그 시행에 필요한 사항을 규정하려는 것임.,"가. 「국회법」에 따라 국회에 제출하는 청원은 의원소개청원과 국민동의청원으로 구분함(안 제1조의2 신설). 나. 국민동의청원을 하려는 자는 전자청원시스템에 청원서를 등록하고, 청원서가 등록일부터 30일 이내에 100명 이상의 찬성을 받고 불수리사항이 아닌 것으로 결정된 경우 의장은 동의절차를 위하여 해당 청원서를 지체 없이 공개하도록 하며, 청원서가 공개된 날부터 30일 이내에 10만 명 이상의 동의를 받은 경우 국민동의청원으로 접수된 것으로 봄(안 제2조의2 신설). 다. 국민동의청원의 청원자는 청원이 공개되기 전에는 본인의 청원을 철회할 수 있고, 청원이 공개된 이후 철회하려는 경우에는 철회이유를 명기한 철회서를 제출하여야 하며, 그 이유가 타당하면 의장이 철회서를 수리한 후 전자청원시스템에 해당 청원의 철회 사실을 그 이유와 함께 게시하도록 함(안 제5조제2항 및 제3항 신설)."
D1CAE2F7-C6E4-159D-86B8-49D5D6DB0DE5.pdf,24986,"헌법재판소는 국회의사당, 국무총리 공관 및 각급 법원의 경계 지점으로부터 100미터 이내의 장소에서 옥외집회 및 시위를 금지하는 규정에 대하여 헌법불합치 결정을 하였음. 집회·시위의 자유는 헌법상 기본권으로 의사표현의 수단이며 특히 소수집단에게 의사표현의 통로가 된다는 점에서 민주주의의 필수적인 요소임. 다만 집회·시위는 집단적 행동을 수반하므로 타인의 법익을 침해하거나 공공의 안녕질서와 충돌할 수 있기 때문에 집회·시위의 자유와 공공의 안녕질서의 적절한 조화를 모색하는 것이 필요함.","국회의사당, 국무총리 공관, 각급 법원, 헌법재판소의 경계 지점으로부터 100미터이내의 장소에서 집회·시위를 예외적으로 허용하여 헌법재판소 결정의 취지에 따라 옥외집회 및 시위의 금지 장소에 관한 규정을 개정하여 집회·시위의 자유와 공공의 안녕질서의 조화를 이루고자 함."
D2588287-2184-6ABE-2731-EB78917DD8CF.pdf,6509,"중국 정부는 사드 배치를 이유로 하여 한한령, 한국 기업에 대한 영업정지, 중국 단체 관광객의 관광 금지 등 다양한 형태의 보복 행위로 사실상 양국 관계를 파국으로 몰아가고 있음. 이는 국제법과 국제통상원칙에 어긋나는 행위이자 그동안 다방면에서 상호 호혜적 관계를 유지해 온 양국 간에 심각한 외교적 갈등을 야기할 수 있는 중대한 사안으로 보임. 이에 대한민국 국회는 한·중간의 긴밀한 우호관계에 심각한 타격을 주는 중국 정부의 전방위적인 사드보복의 조속한 중단을 촉구하는 동시에 우리 정부도 중국과의 문제 해결을 위한 대화에 나서는 등 적극적인 노력을 펼칠 것을 촉구하는 것임.","대한민국 국회는 고고도미사일방어체계(THAAD, 사드)의 한국 배치에 대해 중국 당국이 현지 한국기업을 대상으로 영업정지 처분을 내리고, 국가여유국을 통해 한국 관련 여행 상품에 대한 금지 지침을 내리는 등 보복조치를 행함으로써 한국과 중국의 관계가 나날이 악화되고 있는 것에 대해 깊은 우려와 유감을 표명하고, 이러한 중국 정부의 행위는 중국 정부가 국제사회에 천명한 “어떠한 형태든 보호무역주의에 반대한다”는 원칙을 훼손하는 행위로써 중국 스스로 법치와 국제 통상원칙을 위반하고 있는 것으로 이를 즉각 중단해 줄 것을 촉구하며, 아울러 이러한 중국 정부의 행위가 1992년 수교 이래 양국이 오랜 기간에 걸쳐서 이룩한 정치․외교․경제적 신뢰관계를 해하는 행위로써, 향후 양국이 상호의존적이며 호혜적인 관계를 통하여 공동의 이익을 실현해 나가는데 있어서 큰 장애가 될 수 있음을 지적하며, 다음과 같이 결의한다. 1. 대한민국 국회는 한·중수교 25주년을 맞는 올해, 그동안 인적교류, 교역확대를 통해 전략적 협력동반자 관계로까지 발전한 한·중 간 우호관계가 중국 정부의 사드 배치 관련 보복조치로 큰 위기를 맞게 된 점에 대해 깊은 우려를 표한다. 2. 대한민국 국회는 사드 배치와 무관한 각종 근거없는 무역제재와 한국기업에 대한 보복조치에 더하여 문화·인적교류에까지 광범위한 보복을 하고 있는 중국 정부의 비우호적인 조치에 깊은 유감을 표하며, 사드 배치 관련 보복조치를 즉각 중단할 것을 강력히 촉구한다. 3. 대한민국 국회는 중국에서 살고 있는 한국 기업인들과 교민, 그리고 중국을 여행 중인 한국 관광객이나 중국에서 공부하고 있는 학생 등 모든 한국 국민에 대한 사드 배치 관련 인적 피해가 우려되는 만큼, 중국 정부가 사전에 한국 국민에 대한 철저한 안전 보호조치를 강구해줄 것을 촉구한다. 4. 대한민국 국회는 중국 정부가 국제사회와 함께 북한의 핵·미사일 개발 중단과 비핵화 실현을 위해 적극적으로 노력해줄 것을 촉구한다. 5. 대한민국 국회는 우리 정부가 중국과의 문제 해결을 위한 대화에 나서는 등 적극적인 노력을 펼칠 것을 촉구한다."
D2A6CB96-03CA-73E0-7A4E-EC6AC4F4127B.pdf,10369,"「국회법」의 개정(2016. 12. 16.)으로 위원회 청원심사기간 및 심사기간 연장 규정이 신설됨에 따라 규칙에 심사기간 연장절차를 마련함으로써 신속하고 원활한 청원심사가 이루어지도록 하고자 함. 또한, 위원회 및 본회의의 청원심사 절차 및 본회의 의결 후 후속 절차를 명확하고 체계적으로 규정함으로써 청원심사의 적법성을 제고하고자 함. 한편, 청원의 심사 및 처리절차에 따라 조문을 체계적으로 정비하고, 개정된 지 20년이 지난 현행 규칙을 법률표준화에 맞추어 한자를 한글로 바꾸고 용어를 정비하고자 함.","가. 청원인이 다수인 경우에는 대표청원인을, 소개의원이 다수인 경우에는 대표소개의원을 각각 지정하도록 함(안 제2조제5항). 나. 소관위원회 폐지 또는 활동기간 만료 시 청원의 자동회송 간주 규정 및 새로운 소관위원회로의 재회부 규정을 신설하는 등 청원회부 관련 규정을 보완함(안 제6조제3항). 다. 「국회법」에 위원회 청원심사기간 및 심사기간 연장 규정이 신설(2016. 12. 16.)됨에 따라 심사기간의 연장을 요구하는 경우에는 위원회로 하여금 심사기간 만료 3일전까지 심사경과, 연장기간, 연장사유 등을 기재한 심사기간 연장요구서를 의장에게 제출하도록 함(안 제7조). 라. 본회의에 부의하지 아니하는 청원은 해당사유를 명시하여 그 처리결과를 의장에게 보고하도록 하고, 보고된 청원은 「국회법」 제125조제8항 단서에 따라 폐회 또는 휴회 기간을 제외한 7일 이내에 의원 30인 이상의 요구가 없는 경우에는 폐기하도록 함(안 제12조제2항 및 제3항). 마. 청원 처리경과 통지대상에 소개의원을 추가하고, 청원심사기간을 연장하는 경우에도 이를 청원인 및 소개의원에게 통지하도록 함(안 제13조)."
D3021C27-9DF0-55AD-84D5-F48EB4BA8FE2.pdf,8870,정부조직 개편에 따라 「국회법」 제37조의 개정으로 국회상임위원회 의 명칭이 변경된 것을 반영하려는 것임.,가. 미래창조과학방송통신위원회를 과학기술정보방송통신위원회로 함 (안 제5호). 나. 안전행정위원회를 행정안전위원회로 함(안 제9호). 다. 산업통상자원위원회를 산업통상자원중소벤처기업위원회로 함 (안 제11호).
