파일명,의안번호,제안이유,주요내용or주 문
C6E346AF-0F16-10A4-B236-0188EF645628.pdf,25316,"가. 2022년 12월 2일 제400회국회(정기회) 과학기술정보방송통신위원회 전체회의에서 의결하여 법제사법위원회에 회부한 방송법 일부개정법률안(대안), 방송문화진흥회법 일부개정법률안(대안), 한국교육방송공사법 일부개정법률안(대안)에 대해 법제사법위원회가 회부된 날부터 60일 이내에 체계ㆍ자구심사를 마치지 아니하여 과학기술정보방송통신위원회가 국회법 제86조제3항 단서에 따라 2023년 3월 21일 본회의 부의요구를 의결하여, 국회법 제86조제4항 단서에 따라 2023년 4월 28일에 방송법 일부개정법률안(대안), 방송문화진흥회법 일부개정법률안(대안), 한국교육방송공사법 일부개정법률안(대안)이 본회의에 부의되기에 이름. 나. 이 중 한국교육방송공사법 일부개정법률안(대안)은 한국교육방송공사의 공적 책임을 구현하기 위한 독립성, 정치적 중립성 및 합리적 운영을 보장하기 위하여, 한국교육방송공사 이사의 수를 21명으로 증원하고, 이사 추천 권한을 방송 및 미디어 관련 학회, 시청자위원회 등 다양한 주체로 확대하며, 사장의 임명권자를 대통령으로 하고, 한국교육방송공사에 사장후보국민추천위원회를 설립하여 국민들이 직접 공사의 사장 후보자를 추천하고 이사회는 특별다수제와 결선투표 등의 절차를 거쳐 사장을 임명제청할 수 있도록 하는 내용을 담고 있음. 다. 19대부터 21대에 이르기까지 국회에서 여야를 바꿔 가면서 공영방송 지배구조 개선을 위한 법안을 발의해왔고, 방송법 일부개정법률안(대안), 방송문화진흥회법 일부개정법률안(대안), 한국교육방송공사법 일부개정법률안(대안) 일명 ‘방송 3법’은 특정 정치집단이 공영방송을 좌지우지할 수 없도록 이사 추천 주체를 다양화하고 이사 숫자를 늘리자는 내용과 방송사 사장을 임명하는 과정에서 일방적 처리가 아니라 국민의 의견을 수렴하는 특별다수제 도입을 통해서 사장 선임 과정을 투명하게 만들어 공영방송을 정치권의 입김으로부터 자유롭게 하자는 공통의 주장을 담은 법안임. 라. ‘방송 3법’은 수십 년간 이어진 공영방송 지배구조 관련 논란을 종식시키고, 방송을 정권의 품이 아니라 국민의 품으로 돌려드리고자 하는 방송 민주화의 일환으로 현재 방송통신위원회가 불법적으로 공영방송 이사진을 해임하여 법원의 철퇴를 맞고, 공영방송 사장을 뚜렷한 근거도 없이 강제로 해임하여 정권의 공영방송 장악을 꾀하는 상황에서 더 이상 처리를 미룰 수 없음. 마. 따라서 2023년 11월 9일 제410회국회(정기회) 제11차 본회의 의사 일정에 한국교육방송공사법 일부개정법률안(대안)을 제8항으로 추가 상정하여 심의ㆍ처리할 것을 동의함.",2023년 11월 9일 제410회국회(정기회) 제11차 본회의 의사일정에 “한국교육방송공사법 일부개정법률안(대안)”을 제8항으로 추가 상정하여 심의ㆍ처리할 것을 동의함.
C834E532-3A0C-4D66-4E81-4FDDD00EB530.pdf,18228,"만인의총은 1597년 정유재란 때 남원성 전투에서 순절한 민ㆍ관ㆍ군 1만여 의사들의 호국의 얼이 서려있는 성스러운 곳이다. 임진왜란 당시 호남을 함락시키지 못해 승전하지 못했다고 판단한 왜적이 5만 6천여 대군을 이끌고 남원성을 공격해 오자 6천여 남원성 민과 전라병사 이복남이 이끄는 1천여 명의 조선군과 명나라 원군 3천여 병사들은 혈전 분투하다가 평지성이라는 지리적 한계와 중과부적으로 모두 장렬하게 순절하였다. 남원성 전투는 정유재란의 패전지로 기록되어 역사에서 별다른 조명을 받지 못한 채 오늘에 이르고 있으나, 정유재란 당시 만인의사가 끝까지 목숨을 바쳐 왜에 항전한 호남에서 가장 치열했던 전투로서 오늘날은 물론이고 미래에도 잊지 말고 기억해야 할 의로운 역사적 사건이다. 그러나, 오늘날 초중고 역사 교과서 어느 한 곳도 남원성 전투에서 순절한 만인의사를 다루지 않고 있는 게 현실이다. 그 결과 대다수 학생들은 남원성 전투의 의의와 만인의사의 숭고한 희생도 모른 채 임진왜란과 정유재란을 배우고 있다. 만인의총이 국가 관리로 전환된 지 6년이 경과한 현시점에서, 만인의사가 묻혀 있는 남원 만인의총의 역사성을 일깨우고 널리 알리는 다양한 노력이 요구된다.","남원 만인의총은 1597년 정유재란 당시 남원성 전투에서 5만 6천여 왜군에 맞서 싸우다 순절한 남원성민 6천여 명 등 민·관·군 1만여 의사의 숭고한 희생과 호국의 얼을 기리는 역사 유적이다. 대한민국 국회는 남원성 전투에서 순절한 만인의사의 숭고한 정신을 기리고 널리 알리어, 자라나는 학생들과 후세에 교훈이 되도록 ‘남원 만인의총’을 초중고 역사 교과서에 등재하여 줄 것을 교육부와 관계 부처에 건의한다."
C925933E-421F-5B8A-4AA5-EF4E5A966213.pdf,8344,"첫째, 대학 내 우월적 지위를 이용한 성희롱ㆍ성폭력, 부당한 업무지시 등의 각종 인권 문제가 여전히 발생하고 있으나, 이러한 문제를 해결하기 위한 전문적인 전담기구가 부재하거나 내실있게 운영되지 않아 적절한 대응이 이루어지지 못하고 있다는 지적이 제기되고 있음. 2018년 교육부가 조사한 인권센터 현황에 따르면, 대학원ㆍ대학(4년제)을 238개교 중 인권센터가 설치된 학교는 73개교(30.7%)에 불과한 실정임. 이에 대학 내 인권센터 설치를 의무화함으로써 대학 내 성희롱ㆍ성폭력 등 인권침해를 예방하는 한편 인권침해가 발생할 경우 피해자가 적절한 대응을 할 수 있도록 지원하고, 교직원, 학생 등 학교 구성원의 인권을 보호하고 권익을 향상시키는 데 이바지하려는 것임. 둘째, 현재 기술, 관련 실무 경력 등 현장성을 보유한 인력 및 4차 산업혁명에 따른 첨단분야 인력에 대한 수요는 많지만, 해당 분야 고도의 기술을 보유한 고숙련 전문직업인의 공급은 부족한 실정임. 특히, 전문대 졸업생 입직 비율이 높은 중소기업 등의 고숙련 전문기술인재가 부족하고, 직업계고와 전문대학 간의 교육과정 연계가 미흡한 문제가 있어 고숙련 전문가 양성을 위하여 교육과정 수준을 고도화하고 체계적인 직업교육체제를 구축하기 위해 새로운 평생 고등직업교육 모델인 마이스터대학을 도입할 필요성이 제기되고 있음. 이에 단기 직무과정부터 전문기술석사과정까지의 교육과정을 운영하는 마이스터대학을 도입 운영하기 위해 전문대학에 전문기술석사과정 설치 운영 근거를 마련하고자 함.","가. 학교 내 교직원, 학생 등 학교 구성원의 인권보호 및 권익향상과 성희롱·성폭력 피해예방 및 대응을 위해 인권센터를 설치·운영하도록 의무화하는 한편 그 업무를 규정하고, 인권센터 운영에 필요한 재원을 지원하거나 보조할 수 있도록 함(안 제19조의2 신설). 나. 고숙련 기술 전문가의 양성을 위하여 대통령령으로 정하는 바에 따라 전문대학에 전문기술석사과정을 설치·운영할 수 있도록 하고, 해당 과정을 이수한 사람에게 전문기술석사학위를 수여할 수 있도록 함(안 제49조의2 및 제50조의4 신설)."
C9B0E40C-7698-9ABA-E210-A8F51B9398F6.pdf,16617,"사회적 약자와 일반 국민의 안정적인 노후보장을 위하여 「국민연금법」, 「기초연금법」 등에 따라 각종 연금이 지급되고 있음. 그러나 급속하게 진행되고 있는 저출생ㆍ고령화 추세에 적절히 대응하기 위해 제도개선이 필요하다는 사회적 요구가 지속적으로 제기되고 있음. 이에 연금재정의 안정과 노후소득 보장을 위해 4대 공적연금과 기초연금 등의 개혁방안을 논의하고, 관련 법률안을 심사ㆍ처리하기 위하여 「연금개혁 특별위원회」를 구성하려는 것임.","가. 연금재정의 안정과 노후소득 보장을 위해 4대 공적연금과 기초연금 등의 개혁방안을 논의하고, 관련 법률안을 심사ㆍ처리하기 위하여 「국회법」 제44조에 따라 「연금개혁 특별위원회」를 구성한다. 나. 위원 수는 위원장을 포함하여 13인(더불어민주당 6인, 국민의힘 6인, 비교섭단체 1인)으로 한다. 다. 특별위원회에 법률안 심사권을 부여하되, 안건은 여ㆍ야 합의로 처리한다. 라. 특별위원회에 민간자문위원회를 둔다. 마. 특별위원회 활동기한은 2023년 4월 30일까지로 한다."
CAFE3A44-A1E0-BE50-850F-82C98EBE0AD0.pdf,2020,,
CBAC08AE-3024-6845-A912-9966D6DCC5B9.pdf,,,"개발도상국의 산업 발전 및 경제안정을 위한 원조자금을 지원하고 개발도상국과 우리나라의 경제교류 증진. 대외경제협력기금은 유상원조(concessional loan)를 전담하고 있으며, 경제교류 확대 등 기금사업 목표 수행을 위한 사업컨설팅 등 무상원조도 수행."
CE44DCE7-2E6C-D8FB-F34E-01C43129F6C3.pdf,13244,"공직선거법 관련 헌법불합치 사안(지방선거 선거구 획정, 확성장치 소음규제), 피선거권 연령 조정(현행 만 25세 이상), 기타 공직선거 관련 여·야 간사간 합의하는 사안을 심사·처리하기 위하여 여·야 합의로 「정치개혁 특별위원회」를 구성하려는 것임.","가. 「공직선거법」 관련 헌법불합치 사안, 피선거권 연령 조정, 기타 공직선거 관련 여 야 간사간 합의하는 사안을 논의하고 관련 법률안을 심사·처리하기 위하여 「국회법」 제44조에 따라 국회 내에 「정치개혁 특별위원회」를 구성한다. 나. 위원 수는 위원장을 포함하여 18인으로 하며, 여·야 동수로 구성한다. 다. 특별위원회에 법률안 심사권을 부여하되, 안건은 여 야 합의처리를 원칙으로 한다. 라. 특별위원회의 활동기한은 2022년 5월 29일까지로 한다."
CE68F7E4-22B6-A0E0-4EED-1D8A7E7DF83F.pdf,20611,"1974년 대한민국과 일본은 제주도 남쪽과 일본 규슈지역 서쪽에 위치한 대륙붕(일명 “7광구”)에 대해서 석유 및 천연가스에 관한 공동개발을 실행하는 「대한민국과 일본국간의 양국에 인접한 대륙붕 남부구역 공동개발에 관한 협정」(이하 “한일대륙붕공동개발협정”이라고 함)을 체결하였고, 1978년 6월 22일 협정이 발효됨. 협정에 따라 1차 탐사(1978년∼1987년)에서 7개 굴착을 통해 약간의 가스가 발견되었으나 경제성이 없는 것으로 판명되었고, 2차 탐사(1991년∼1993년) 때는 굴착 없이 공동연구만 하고 양국이 조광권을 반납한 바 있음. 그러나 2000년 중국이 제주분지상에서 석유와 가스를 발견함에 따라, 2001년 한ㆍ일 산업장관 회담에서 공동탐사 양해각서를 체결하여 3차원 지질조사를 실시하고 일부 석유매장 가능성을 확인하였으나 일본 측이 낮은 채산성을 이유로 일방적으로 탐사 활동을 중단한 바 있음. 일본 정부는 자국의 조광권자를 지정하지 않는 등 협정 당사국으로서 의무를 다하지 않음으로써 지금까지 한일대륙붕공동개발구역(JDZ)에서의 자원개발 탐사나 개발이 이루어지지 못하고 있는 실정임.","대한민국 정부와 일본 정부가 1974년 체결한 「대한민국과 일본국간의 양국에 인접한 대륙붕 남부구역 공동개발에 관한 협정」(이하 “한일대륙붕공동개발협정”이라 함)은 1978년 발효되어 2028년까지 최소 50년간 효력이 유지되고 있다. 한일대륙붕공동개발협정에 따라 양국은 90년대까지 두 차례 공동탐사를 하였으나 경제성을 이유로 1993년 양국이 조광권을 반납한 바 있으며, 2001년 한ㆍ일 산업장관 회담에서 공동탐사 양해각서를 체결하여 3차원 지질조사를 실시하고 일부 석유매장 가능성을 확인하였으나 일본 측이 낮은 채산성을 이유로 일방적으로 탐사 활동을 중단한 바 있다. 이후 대한민국 정부는 협정에 따라 2009년과 2020년 각각 조광권자를 지정하여 일본 정부에 통보했으나, 일본 정부는 자국의 조광권자를 지정하지 않는 등 협정 당사국으로서 의무를 다하지 않음으로써 지금까지 한일대륙붕공동개발구역(JDZ)에서의 자원개발 탐사나 개발이 이루어지지 못하고 있는 실정이다."
CFA3F2C2-C87F-AD54-2489-598CF800D4CA.pdf,14119,장애인의 권리에 관한 협약 선택의정서 가입을 통하여 장애인의 권리에 관한 협약 이행을 보다 효과적으로 보장함으로써 우리나라의 장애인 인권 보장 수준과 국제사회에서의 신뢰를 높이려는 것임.,가. 당사국은 장애인권리위원회가 그 당사국의 협약 규정 위반으로 피해를 입었다는 당사국의 개인이나 집단의 통보를 접수하고 심리할 권한을 인정하도록 함(안 제1조). 나. 장애인권리위원회는 접수된 통보를 검토한 후 제안 및 권고사항이 있는 경우 이를 당사국과 청원인에게 전달하도록 함(안 제5조). 다. 장애인권리위원회는 당사국이 협약에 규정된 장애인의 권리를 중대하게 또는 조직적으로 침해하였다는 신뢰할 만한 정보를 입수한 경우 당사국에 그러한 정보를 검토하는 데 협조하고 의견을 제출할 것을 요청하도록 함(안 제6조제1항). 라. 장애인권리위원회는 당사국의 의견과 이용 가능한 그 밖의 정보를 고려하여 조사한 후 그 결과와 논평 및 권고사항을 당사국에게 전달하도록 함(안 제6조제2항 및 제3항). 마. 당사국은 장애인권리위원회로부터 조사결과를 전달받은 후 6개월 이내에 그에 대한 자국의 의견을 제출하도록 함(안 제6조제4항).
CFDD3127-9306-0FFA-3263-35187FF07A8C.pdf,18181,"의원의 자격심사․징계에 관한 사항을 심사하기 위하여 2020년 9월 「윤리특별위원회」를 구성하였으나 그 활동기간이 2022년 6월 30일에 종료되어, 국회의 윤리심사에 공백이 발생하고 있음. 이에 「국회법」 제44조 및 제46조에 따라 「윤리특별위원회」를 구성함으로써 국회가 윤리심사기능을 정상적으로 수행할 수 있도록하려는 것임.","가. 의원의 자격심사·징계에 관한 사항을 심사하기 위하여 「국회법」 제44조 및 제46조에 따라 「윤리특별위원회」를 구성한다. 나. 위원 수는 위원장을 포함하여 12인(더불어민주당 6인, 국민의힘 6인)으로 한다. 다. 특별위원회의 활동기한은 2024년 5월 29일까지로 한다. 라. 2020년 9월 1일에 구성되어 2022년 6월 30일까지 활동하였던 종전 윤리특별위원회의 심사경과를 승계한다."
D300DB3A-F302-D275-2D30-4FFE5D0C8C38.pdf,,「사회기반시설에 대한 민간투자법」제7조의2에 따라 2024년도에 실시할 임대형 민자사업(BTL)의 총한도액 및 대상시설별 한도액과 전년도에 사용한 예비한도액의 사용 명세를 국회에 제출하고자 하는 것임.,"가. 정부가 2024년도에 실시할 임대형 민자사업의 한도액(BTL)은 7,826억 원으로 구체적인 내역은 다음과 같음. 1) 국가사업 : 6,157억 원 ㅇ 대학시설(기숙사, 시설개선) : 5,226억 원 ㅇ 국방시설(군 주거시설, 교육시설) : 931억 원 2) 국고보조 지자체사업 : 1,297억 원 ㅇ 완충저류시설(서산시) : 487억 원 ㅇ 하수관로시설(포천시) : 810억 원 3) 예비한도액* : 373억 원 * 사업 추진 과정에서 예측할 수 없는 지출에 충당하기 위해 국가사업 및 국고보조자치단체사업 한도액 합계액의 5% 수준을 계상 나. 2022년도 예비한도액 사용 명세 : 사용내역 없음."
D41806E6-0B71-79FD-90BA-80032D69688A.pdf,6291,「전자서명법」 개정으로 2020. 12. 10.부터 ‘공인전자서명’ 제도가 폐지될 예정임에 따라 「행정심판법」에서도 ‘공인전자서명’ 사용 관련 규정이 개정되어 2020. 12. 10.부터 시행될 예정임. 이에 이를 반영하여 국회사무처행정심판시스템을 통해 행정심판 절차를 밟고자 하는 자는 2020. 12. 10.부터 현행의 ‘공인전자서명’ 대신 서명자의 실지명의를 확인할 수 있는 ‘전자서명’ 을 사용하도록 하려는 것임(안 제7조의2제2항).,국회사무처행정심판위원회규칙 일부를 다음과 같이 개정한다. 제7조의2제2항 중 “「전자서명법」 제2조제3호에 따른 공인전자서명”을 “「전자서명법」 제2조제2호에 따른 전자서명(서명자의 실지명의를 확인할 수 있는 것을 말한다)”으로 한다. 부 칙 이 규칙은 2020년 12월 10일부터 시행한다.
D55171CB-9D60-46F9-F3B9-E14EBB5784D7.pdf,,,"1. 운용총칙 가. 기금운용의 기본방향 (1) 기금의 사업목표 ㅇ 국유재산의 원활한 수급과 개발 등을 통하여 국유재산의 효용성 증대 (2) 2020년도 기금사업의 개요 ㅇ 기획재정부(총괄청) 소관 일반재산의 매각·임대 등 관리·처분, 여유자금운용 등을 통해 재원을 조달 ㅇ 공용재산 수급의 형평성, 기금 재정상황, 대국민 서비스 향상 등을 종합적으로 고려하여 청·관사 등 공용재산취득 나. 자금의 조달과 운용에 관한 주요내용 (1) 자금조달 및 운용규모 (단위 : 백만원) 자 금 조 달 자 금 운 용 ‘20년 ‘20년 구 분 ‘19년 구 분 ‘19년 당초(A) 현계획(B) 수정(C) 증감(C-B) 당초(A) 현계획(B) 수정(C) 증감(C-B) 합 계 1,511,083 1,609,525 1,611,106 1,611,264 158 합 계 1,511,083 1,609,525 1,611,106 1,611,264 158 ㅇ 자체수입 981,972 1,076,572 1,076,572 1,076,572 - ㅇ 사업비 1,103,556 1,078,262 958,262 928,262 △30,000 ㅇ 정부내부수입 5,250 9,092 10,673 10,831 158 ㅇ 기금운영비 2,480 2,751 2,751 - - ㅇ 차입금 - - - - ㅇ 정부내부지출 300,000 300,000 421,581 451,581 30,000 ㅇ 여유자금회수 523,861 523,861 523,861 523,861 - ㅇ 여유자금운용 105,047 228,512 228,512 228,670 158 (2) 일시차입금 최고한도액 및 차입금 채권발행한도액 ㅇ 일시차입금 최고한도액 : 200,000,000,000 원 (3) 주식 및 부동산취득한도 : 해당상항 없음 (4) 기타 자금조달 및 운용에 관한 주요사항 : 해당사항 없음 다. 자산에 관한 주요사항 (1) 보유자산 규모의 변동 (단위 : 백만원) ‘20년 증 감 구 분 ‘19년 당초(A) 현계획(B) 수정(C) (C-B) 합 계 1,257,744 1,237,095 1,383,976 1,414,134 30,158 ㅇ 유동자산 243,178 25,300 25,300 25,300 - ㅇ 고정자산 - - - - - ㅇ 투자자산 1,014,566 1,237,095 1,358,676 1,388,834 30,158 (2) 고정자산 및 투자자산의 주요 변동내용 : 기금 등 정부 내 예탁자산(공공자금관리기금 예탁) 증가"
D5A190B6-201C-F2CA-0F4F-7A19F60EA2AE.pdf,23469,「주타이베이 대한민국 대표부와 주한국 타이베이 대표부 간의 소득에 관한 조세의 이중과세 방지와 탈세 예방을 위한 약정」을 이행하는 데 필요한 사항을 규정함으로써 해외에 진출한 우리나라 국민ㆍ기업의 투자와 교역 여건을 개선하고 우리나라의 시장 경쟁력을 높이려는 것임.,"가. 부동산소득 및 사업이윤에 대한 과세(안 별표 제6조 및 제7조) 한쪽 영역의 거주자가 다른 쪽 영역에 소재하는 부동산에서 취득하는 소득, 한쪽 영역의 기업이 다른 쪽 영역에 소재하는 고정사업장을 통해 취득하는 이윤에 대해서는 소득원천지에서 과세할 수 있도록 함. 나. 배당ㆍ이자 및 사용료에 대한 과세(안 별표 제10조, 제11조 및 제12조) 한쪽 영역의 거주자가 다른 쪽 영역의 거주자에게 지급하는 배당, 한쪽 영역에서 발생해 다른 쪽 영역의 거주자에게 지급되는 이자ㆍ사용료에 대해서는 그 총액의 10퍼센트를 넘지 않는 세율로 소득원천지에서 과세할 수 있도록 함. 다. 양도소득에 대한 과세(안 별표 제13조) 부동산 등 일부 재산을 제외한 재산의 양도에서 발생하는 소득은 양도인의 거주지에서만 과세할 수 있도록 함."
D718FCE6-3BBB-2B12-E8B0-5A43885BA635.pdf,2020,최근 코로나 재확산으로 인해 소상공인과 중소․벤처기업은 다시 그 어느 때보다 어려운 상황에 직면해 있습니다. 이에 따라 소상공인과 중소․벤처기업의 어려움을 최소화하고 추가적인 피해에 대비하기 위해 중소벤처기업부는 5개 사업에 총 3조 8379억 원의 예산을 증액 편성하였습니다.,"2020년도 중소벤처기업창업 및 진흥기금운용계획변경안 1. 운용총칙 가. 기금운용의 기본방향 (1) 기금의 사업목표 ㅇ 정책자금, 수출마케팅, 연수 및 창업지원 등의 사업영역에서 정책 수요를 반영한 맞춤형 지원을 통해 중소기업의 경쟁력을 제고하고, 경영기반을 확충하여 일자리 창출 및 국민경제의 균형발전을 도모 (2) 2020년도 기금사업의 개요 ㅇ (융자사업) 대내‧외 경영환경 변화에 신속하게 대응하고, 중소기업의 선순환 생태계 조성을 위한 ‘생애주기별 맞춤형 지원’을 유지하여 일자리창출 및 수출증대 등을 통한 혁신성장 동력 확보 ㅇ (경상사업) 내수기업의 수출기업화 등 글로벌시장 진출지원 및 청년창업 활성화, 중소기업-청년구직자 취업매칭과 재직자 연수 등을 통해 중소기업의 자생력 제고와 일자리창출 견인 ㅇ (자본사업) 연수시설 확충과 중진기금의 체계적 관리 및 신속한 지원을 위한 전산시스템 운영, 중소벤처기업 모태조합출자를 통한 벤처캐피탈 산업의 육성기반 조성"
DB0E59AA-5913-3269-1AFE-36DFF0375730.pdf,,,"전력산업의 지속적인 발전과 전력수급 안정 도모, 국민이 신뢰하는 안정적 에너지공급체계 구축, 전기안전 관리, 보편적 전기공급 등 전력기금의 공익적 기능 강화, 수소‧연료전지 등 전력분야 미래먹거리 창출 및 고부가가치 산업 육성"
DC613077-8258-4E12-2E11-C2B985D52015.pdf,26691,"가. 농수산물 유통 및 가격안정에 관한 법률 일부개정법률안(대안)은 최근 기후위기로 폭우·폭염 등 극한 기후가 반복되어 농작물 작황이 좋지 않은 상황에서 국가 식량안보를 강화하고, 농촌인구의 고령화와 노동인력 부족, 기후위기와 농산물 수입 등으로 이중고를 겪고 있는 농업인의 경영안정을 도모하기 위하여 농산물에 대한 기준가격을 설정하고, 시장가격이 기준가격 미만으로 하락하는 경우 그 차액의 일정 비율을 보전하도록 하는 농산물가격안정제도를 도입하며, 시행에 필요한 비용을 농산물가격안정기금으로 사용할 수 있도록 하고자 하는 법안임. 나. 여야 의원의 제출법안을 5차례의 법안심사소위원회와 안건조정위원회를 거쳐 2024년 2월 농림축산식품해양수산위원회 전체회의에서 농수산물 유통 및 가격안정에 관한 법률 일부개정법률안(대안)을 가결했으나, 법제사법위원회가 회부된 날부터 60일 이내에 체계·자구 심사를 마치지 아니하여 국회법 제86조제3항 단서에 따라 2024년 4월 18일에 농림축산식품해양수산위원회 전체회의 의결로 본회의 부의요구 됨. 다. 제21대 회기 종료를 앞두고 열리는 마지막 본회의에서마저 위 법안의 처리를 미룰 수는 없으므로 2024년 5월 28일 제414회국회(임시회) 제2차 본회의 의사일정에 ‘농수산물 유통 및 가격안정에 관한 법률 일부개정법률안(대안) 본회의 부의의 건’을 제7항으로 추가 상정하여 심의‧처리할 것을 동의함.",2024년 5월 28일 제414회국회(임시회) 제2차 본회의 의사일정에 ‘농수산물 유통 및 가격안정에 관한 법률 일부개정법률안(대안) 본회의 부의의 건’을 제7항으로 추가 상정하여 심의‧처리할 것을 동의함.
DD5B1907-D3BC-27C9-B5E8-8D77B398B507.pdf,13802,"헌법상 국민의 청원권을 보장하고 국민이 입법과정에 직접 참여할 수 있도록 하기 위하여 2020년 1월 10일 이래 국민동의청원제도를 도입하여 시행하고 있으나, ‘30일 이내 10만명 이상 동의’라는 높은 성립 요건으로 인해 국민동의청원제도가 활성화되지 못하여 조직화되지 않은 개인의 청원 제출이 미흡한 실정임. 또한, 청원권 확대라는 당초 취지와는 달리 소모적 정쟁 중심의 내용 위주로 동의 요건이 충족됨으로써 국민동의청원제도가 정치적 쟁점화에 이용될 수 있다는 등의 지적이 있어 왔음. 이에 4주간 5만명 동의로 규정하고 있는 독일의 사례 등을 감안하여 현행 국민동의청원의 성립 요건을 ‘30일 이내 5만명 이상’으로 완화함으로써, 입법과정에 대한 국민의 참여를 제고하고 청원권을 실질적으로 확대하는 등 국민동의청원제도의 실효성을 확보하려는 것임(안 제2조의2 제3항).",국회청원심사규칙 일부개정규칙안 국회청원심사규칙 일부를 다음과 같이 개정한다. 제2조의2제3항 중 “10만 명”을 “5만 명”으로 한다. 부칙 제1조(시행일) 이 규칙은 국회가 의결한 날부터 시행한다. 제2조(국민동의청원의 접수에 관한 적용례) 제2조의2제3항의 개정규정은 이 규칙 시행 이후 최초로 등록되는 청원서부터 적용한다.
DEE99C1D-0E75-532A-9D22-C99042C39C5C.pdf,11183,"의원의 자격심사․징계에 관한 사항을 심사하기 위하여 2020년 9월 「윤리특별위원회」를 구성하였으나 그 활동기간이 2021년 6월 30일에 종료될 예정이므로, 「윤리특별위원회」가 의원의 자격심사․징계에 관한 사항을 체계적 · 지속적으로 심사할 수 있도록 함으로써 의원에게 요구되는 윤리의식을 제고하고 국민의 대 국회 신뢰를 회복하기 위하여 그 활동기간을 2022년 6월 30일까지로 연장하려는 것임.",2021년 6월 30일 종료되는 「윤리특별위원회」의 활동기간을 2022년 6월 30일까지로 연장한다.
E0963634-1FAF-AAAB-5FF6-28E1EF2EA781.pdf,1983,"일본 후쿠시마 원전사고로 발생한 방사성 오염수(이하 오염수) 처리를 담당한 일본 경제산업성은 산하의 “다핵종제거설비 등 처리수의 취급에 관한 소위원회”로부터 최종보고서를 받았으며, 이후 일본정부의 움직임으로 보았을 때 오염수 처리 방법에 관해 ‘사실상’ 해양 방류를 권고한 것으로 볼 수 있음. 이는 일본 정부가 현재 ‘코로나바이러스감염증-19’의 유행으로 국제사회가 혼란해진 상황에서 해양 방류 결정을 내리려는 것은 아닌지 의구심까지 드는 상황임. 이에 유엔의 인권전문가들은 지난 6월 일본 정부에 유엔인권위원회(UNHCR) 명의의 공개 성명서를 전달한바 있음. 실제로 일본 경제산업성의 의견 공모 사이트에는 2020년 6월 기준 약 2,200여개의 반대 의견이 접수되었으며, 후쿠시마현의 59개 시초손의회 중 총 19곳이 오염수 해양 방류 반대를 위한 결의문을 채택했고, 일본의 전국어업협동조합과 후쿠시마현 어업조합 역시 결의문을 발표하여 반대 입장을 밝혔음. 오염수 해양 방류는 다시 돌이킬 수 없는 비가역적 행위이며 이로 인해 발생할 피해는 그 대상과 규모를 누구도 예상할 수 없음. 해양 오염은 전 인류에게 영향을 미치는 재난이며, 미래세대에게도 치명적인 부담을 줄 수 있음. 따라서 오염수의 처리 방법은 보다 철저한 국제사회의 동의와 검증 절차를 거쳐야 할 것임. 이에 대한민국 국민과 국회는 일본 정부의 무책임한 해양 방류 결정이 아닌 국제사회의 의견을 수렴한 보다 안전한 오염수 처리방안을 마련할 것을 촉구함과 동시에 대한민국 정부 역시 적극적인 의사결정 참여와 향후 대책 마련을 촉구하기 위해 결의안을 제출함.","일본 정부의 후쿠시마 원전사고로 발생한 방사성 오염수(이하 오염수) 처분 결정이 임박한 가운데, 일본 내 시민사회단체는 물론 한국을 비롯한 국제사회는 해양 방류에 대한 심각한 우려를 내비치고 있다. 일본 경제산업성의 의견 공모에 대한 2천 2백여건의 반대의견, 일본 내 시민사회단체 4만 1천여명의 반대서명, 대만 환경단체의 반대시위 등에도 불구하고 일본 정부는 오염수 해양 방류를 고려하는 움직임을 보이고 있다. 오염수 처리를 담당한 일본 경제산업성은 2020년 2월 10일 “다핵종 제거설비 등 처리수의 취급에 관한 소위원회”로부터 오염수 처리 방안에 대한 최종보고서를 제출받았으며, 최종보고서는 후쿠시마 제1원전 부지에 보관 중인 오염수 약 120여 만 톤을 처리하기 위한 해양 방류 등 6가지 방안을 제시했다. 해양 방류의 경우 부지 확보 문제 해소와 비용절감의 이점을 내세운 것으로 알려졌고, 현재 일본 정부는 이를 바탕으로 심의 절차를 진행 중이다. 최종보고서에 따르면 오염수 방류 시 오염수를 희석해 방사능 물질을 기준치 이하로 배출하면 안전하다고 하지만, 실제 방출되는 방사능 물질의 총량에는 변화가 없고, 해양오염 역시 피할 수 없다. 그동안 국제원자력기구(IAEA)는 오염수 처리 방법에 관한 일련의 의사 결정 과정에 ‘모든 이해당사자’들이 참여하여야 한다고 권고하였다. 그러나 일본 정부는 오염수 처리 방법에 따라 피해가 예상되는 한국을 비롯한 인접 국가들의 의견 수렴 없이, 비용 문제와 효율 등을 내세워 ‘장기 저장’과 같은 대안이 있음에도 불구하고 상당수의 방사성 오염 물질 등이 남아있는 오염수의 해양 방류를 계획하고 있는 것으로 알려져 있다. 일본 정부가 오염수를 방출하려는 태평양은 어느 한 국가의 소유가 아닌 전 인류가 공유하는 수역이다. 오염수의 해양 방출은 다시는 돌이킬 수 없는 비가역적인 일이며, 후쿠시마 원전 오염수 처리는 한 국가의 이해득실이라는 경제적 논리를 떠나 전세계적, 전인류적 관점에서 결정되어야 할 것이다."
