age,title,bill_id,bill_number,content,topic,topic_label
20,양육비 이행확보 및 지원에 관한 법률 일부개정법률안(대안),PRC_G2T0V0A5P0S6I1J5X3N3Q3Q9J0D7X7,2024980,한시적 양육비 긴급지원 양육비 채무자 국세 체납처분 예 징수 한시적 양육비 지급 본인 동의 신용정보 보험정보 요청 양육비 채무자 감치명령 결정 양육비 이행 지방경찰청장 양육비 채무자 운전면허 정지처분 요청 법안 한시적 양육비 긴급지원 양육비 채무자 국세 체납처분 예 징수 한시적 양육비 긴급지원 본인 동의 신용정보 보험정보 요청 양육비 채무자 감치명령 결정 감치집행 현장지원반 이행관리원 양육비 수령 양육비 전용 계좌 개설 양육비 채무자 감치명령 결정 양육비 이행 지방경찰청장 양육비 채무자 운전면허 정지처분 요청,-1,기타
20,한국수자원공사법 일부개정법률안,PRC_M1S6M1G0S2G4T1Q8P2L4L3Z8A0V2J2,2002882,행정법규 행정형벌 위반행위 법률 법정형 다른 법률 처벌 정도 과도하거나 과소하여 합리적으로 설명할 편차 존재 현실 벌금액 국민권익위원회 권고 국회사무처 법제예규 징역 1년 1천만원 비율 개정 법률 국민 기본권 신체 자유 재산권 침해 형사처벌 합리적 이유 차별 위헌성 제거 불법성 상응 처벌 법정형 편차 법안 조항 개정 규정,-1,기타
20,곤충산업의 육성 및 지원에 관한 법률 일부개정법률안(대안),PRC_C1F8A1R1I2H8M1E7D2B5D1J7L5N8Z4,2017120,법안 조항 곤충 생산업 곤충 가공업 신고 5일 이내 신고인 통지 신고 수리 여부 처리기간 연장 통지 아니한 경우 신고 수리 간주 곤충 생산업 곤충 가공업 곤충 유통업 정의 규정 곤충 종자 보급 센터 설립 근거 규정 마련 곤충 산업 발전 도모 법률 식품 의약품 안전처 곤충 가공업 신고 지방 자치 단체 곤충 종자 보급 센터 설치,-1,기타
20,농어촌특별세법 일부개정법률안,ARC_K1S6J0N9F0L2Z2V0Y4L4P3F8V7Q6D3,2002114,중소기업 투자 고배당정책 유도 중소기업창업투자조합 출자 투자 소득세 감면 고배당기업 주식 배당소득 세율 인하 감면 농어촌특별세 비과세 법률 국회법 세입예산 부수 법률 지정 필요,-1,기타
20,지방세외수입금의 징수 등에 관한 법률 일부개정법률안,ARC_G1Y9F0E9T2H7I1T5Y5D3V4O0L3E1K2,2022726,법안 조항 지방세외수입금 지방행정제재 부과금 변경 법률 개정 정보통신기술 지방행정 지방세외수입정보통신망 지방세기본법 지방세통합정보통신망 통합 구축 지방세외수입 신용카드 자동납부 제도 도입 지방세외수입금 명칭 변경 지방자치단체 금전 수입 지방세외수입 지방세외수입금 명칭 혼란 구분 필요성 지방세외수입 과징금 이행강제금 지방세외수입금 위반행위 제재적 성격 지방자치단체 납부의무자 부과 징수 절차 지방세외수입금 명칭 지방행정제재 부과금 변경 납부증명서 제출 제도 도입 지방세외수입금 징수율 체납자 지방세외수입금 체납 대금지급 정지 제도 확대 체납 금액 지방자치단체 대금 지급 지방자치단체 지방행정제재 부과금 납부 증명서 제출 납부자 권익 납세편의 증진 지방행정제재 부과금 납부 독촉 납부기한 독촉장 발급일 연장 지방세외수입 신용카드 자동납부 납부의무자 편의 지방세통합정보통신망 지방세외수입정보통신망 통합 구축 행정안전부 장관 지방세외수입 징수 지방세통합정보통신망 지방세외수입정보통신망 통합 구축,-1,기타
20,학교용지 확보 등에 관한 특례법 일부개정법률안(대안),PRC_B1T7M0K2X2P0Z1X8K3J2G2J2Y0T4K5,2005909,학교용지부담금 학교용지 학교 경비 시？도 교육비특별회계 전액 전입 일반회계 세입처리 적정 관리 시ㆍ도 학교용지 학교 증축 경비 학교용지부담금 학교용지부담금특별회계 교육감 시ㆍ도지사 학교용지 경비 장기간 전입 상황 해소 납부기한 완납 가산금 요율 상한 체납 부담금 금액 부담금관리 기본법 개정 학교용지부담금 체납 가산금 부과요율 인하 시·도지사 개발사업지역 단독주택 토지 개발 분양 공동주택 분양 공동주택분양자등 부담금 부과·징수 학교용지부담금 부과·징수 방법 절차 시행령 공동주택분양자등 공동주택 분양자료 제출 거짓 제출 제재 법적 실정 시행령 학교용지부담금 절차 법률 분양자료 미제출 허위제출 과태료 부과 법집행 실효성 국민 쾌적 주거생활 주택건설용 토지 조성 개발 공동주택 건설 공공주택 특별법 제？개정 현행법 학교용지부담금 부과대상 개발사업 범위 명시 학교용지부담금 부과？징수 불가능 대법원 판결 사업지구 학교용지 학교 증축 경비 확보 예상 현행법 당초 취지 학교용지부담금 부과대상 개발사업 범위 공공주택 특별법 추가 명시 법률 개발사업시행자 학교용지 확보 교육감 공사중지 요청 학생 학습권 보장 교육여건 조성 주요내용 법 적용대상 개발사업 범위 확대 시？도 학교용지부담금특별회계 설치 의무화 조문 분양자료 제출 의무 학교용지부담금 부과？징수 절차 규정 학교용지부담금 미납 가산금 부과요율 인하 학교용지 미확보 교육감 요청 공사중지 근거 법률 확대 분양자료 미제출 허위제출 과태료 부과,-1,기타
20,장기공공임대주택 입주자 삶의 질 향상 지원법 일부개정법률안,PRC_W1D7M0X6H0F9Q1Y4U2H1S5R2C5A2R8,2007298,국토교통부 장기공공임대주택 입주자 삶 질 향상 노후 공공장기임대주택 유지 보수 비용 편의시설 설치 보수 비용 복지서비스시설 공간 장비 설치 국토교통부장관 5년마다 입주자 삶 질 향상 기본계획 시행 국토교통부장관 지방자치단체 기본계획 연도별 시행계획 사업 재정적 장기공공임대주택 입주자 삶 질 향상 법안,-1,기타
20,초·중등교육법 일부개정법률안,PRC_P1F6Z1Z2S0W8Q1D4E1K7S4J0R9C2K0,2004222,교육부 통계법 교육통계조사 훈령 통계청 승인 교육기본통계조사 1963년 법안 조항 최근 과학기술 발전 통계조사방식 변화 교육통계 정보 활용성 높아지고 통계조사 정보보호 관심 커지고 학교교육 통계 체계적 조사 공공 DB 데이터 연계 통계정보 활용 법적 근거 마련 변화 환경 대응 초·중등교육 법률 효율적 초·중등교육 연구 기초자료 수집 교육통계조사 매년 시행 교육통계조사 협조 유관 통계자료 연계협력 자료제공 활용 규정,-1,기타
20,중소기업창업 지원법 일부개정법률안(대안),PRC_I1I8K0Y9W1X8G1E1E1B8L4M4Y5V5K6,2016537,사행산업 경제질서 미풍양속 어긋나는 창업 모든 업종 법 창업 포함 중소기업 창업투자 활성화 신산업 육성 창업기획자 임원 결격사유 발생 창업기획자 등록 취소 법 지원 중단 임원 개임 3개월 유예기간 부여 임원 결격사유 발생 법인 과도한 책임 합리적 완화 사행산업 경제질서 미풍양속 어긋나는 창업 모든 업종 법 창업 포함 창업기획자 임원 결격사유 발생 등록 취소 지원 중단 임원 변경 3개월 유예기간 부여,-1,기타
20,공인회계사법 일부개정법률안,PRC_J1W8Q0G4B1E6L1B7Z5M0O4Z3P3X6H4,2013080,대통령비서실 국가안보실 대통령경호처 헌법상대통령자문기구 국가안전보장회의 민주평화통일자문회의 국민경제자문회의 국가과학기술자문회의 감사원 국가정보원 방송통신위원회 특별감찰관 고위공직자범죄수사처 국가인권위원회 국무조정실 국무총리비서실 인사혁신처 법제처 식품의약품안전처 공정거래위원회 국민권익위원회 금융위원회 개인정보보호위원회 원자력안전위원회 기획재정부 국세청 관세청 조달청 통계청 교육부 과학기술정보통신부 우주항공청 외교부 재외동포청 통일부 법무부 검찰청 국방부 병무청 방위사업청 행정안전부 경찰청 소방청 국가보훈부 문화체육관광부 국가유산청 농림축산식품부 농촌진흥청 산림청 산업통상자원부 특허청 보건복지부 질병관리청 환경부 기상청 고용노동부 여성가족부 국토교통부 행정중심복합도시건설청 새만금개발청 해양수산부 해양경찰청 중소벤처기업부 상임위원회 법제사법위원회 정무위원회 기획재정위원회 교육위원회 과학기술정보방송통신위원회 외교통일위원회 국방위원회 행정안전위원회 문화체육관광위원회 농림축산식품해양수산위원회 산업통상자원중소벤처기업위원회 보건복지위원회 환경노동위원회 국토교통위원회 정보위원회 여성가족위원회 예산결산특별위원회 특별위원회 소위원회 법안심사소위 의안 법률안 예산안 동의안 승인안 결의안 건의안 규칙안 선출안 발의 제출 제안 제의 의결 부결 폐기 가결 채택 입법예고 공포 시행 개정 제정 폐지 일부개정 전부개정 헌법 민법 형법 상법 행정법 노동법 세법 환경법 정보통신법 금융법 보건의료법 교육법 문화예술법 농림법 건설법 해양법 김영란법 부정청탁금지법 공직자윤리법 정치자금법 공직선거법 전기통신사업법 개인정보보호법 국가유산수리기술위원회 부가가치세법 수입식품안전관리특별법 다문화가족지원법 인공지능 빅데이터 사물인터넷 클라우드 블록체인 메타버스 디지털플랫폼 전자정부 디지털전환 사이버보안 디지털뉴딜 스마트시티 디지털포용 온라인플랫폼 전자상거래 코로나19 감염병 백신 방역 사회적거리두기 재난지원금 기후변화 미세먼지 폐기물처리 재활용 순환경제 젠더평등 성희롱 성폭력 스토킹 가정폭력 디지털성범죄 청년정책 청년고용 청년주택 학자금대출 교육격차 법안 조항 폐지 제정 개정 규정 시행 법률 조례 의결 입법 공포 회계법인 분할 분할합병 영업정지 과징금 부과 존속,-1,기타
20,한국국제협력단법 일부개정법률안,PRC_K1U9U1J0I2Y8E1A0G4B6Q2V6G6R4M2,2023070,한국국제협력단 협력단 정부 무상원조 사업 기관 1991년 설립 한국국제협력단 설립 개발협력 환경 변화 조직 목적 조항 변화 1991년 제정 설립 목적 유지 2010년 경제협력개발기구 개발원조위원회 가입 국제사회 국제개발협력 규범 가치 수용 정부 2010년 국제개발협력기본법 제정 시행 국제개발협력기본법 개발협력 목적 인류 공동번영 세계평화 증진 우리나라 국제개발협력 기본정신 목표 국제개발협력 개발도상국 빈곤감소 여성 아동 장애인 인권향상 성평등 실현 지속 가능한 발전 인도주의 실현 협력 대상국 경제 협력 관계 증진 국제사회 평화 번영 추구 기본정신 규정 한국국제협력단법 1991년 설립 목적 유지 국제사회 정부 개발협력 목적 괴리 상황 협력단 정부 무상원조 전담 시행 기관 국제개발협력기본법 목적 기본정신 기관 설립 목적 반영 필요 협력단법 목적 조항 국제개발협력기본법 기본정신 목표 조항 연동 개정 협력단 사업 글로벌 인재 양성 사업 명문화 사업 법적 근거 청년 세계 진출 체계적인 교육 프로그램 마련 개정 법안 조항 개정,-1,기타
20,장기등 이식에 관한 법률 일부개정법률안(대안),PRC_H1L7O0T9T2L0T1I7C0B8J0A2Z8A0E2,2009647,대통령비서실 국가안보실 대통령경호처 헌법상대통령자문기구 국가안전보장회의 민주평화통일자문회의 국민경제자문회의 국가과학기술자문회의 감사원 국가정보원 방송통신위원회 특별감찰관 고위공직자범죄수사처 국가인권위원회 국무조정실 국무총리비서실 인사혁신처 법제처 식품의약품안전처 공정거래위원회 국민권익위원회 금융위원회 개인정보보호위원회 원자력안전위원회 기획재정부 국세청 관세청 조달청 통계청 교육부 과학기술정보통신부 우주항공청 외교부 재외동포청 통일부 법무부 검찰청 국방부 병무청 방위사업청 행정안전부 경찰청 소방청 국가보훈부 문화체육관광부 국가유산청 농림축산식품부 농촌진흥청 산림청 산업통상자원부 특허청 보건복지부 질병관리청 환경부 기상청 고용노동부 여성가족부 국토교통부 행정중심복합도시건설청 새만금개발청 해양수산부 해양경찰청 중소벤처기업부 상임위원회 법제사법위원회 정무위원회 기획재정위원회 교육위원회 과학기술정보방송통신위원회 외교통일위원회 국방위원회 행정안전위원회 문화체육관광위원회 농림축산식품해양수산위원회 산업통상자원중소벤처기업위원회 보건복지위원회 환경노동위원회 국토교통위원회 정보위원회 여성가족위원회 예산결산특별위원회 특별위원회 소위원회 법안심사소위 의안 법률안 예산안 동의안 승인안 결의안 건의안 규칙안 선출안 발의 제출 제안 제의 의결 부결 폐기 가결 채택 입법예고 공포 시행 개정 제정 폐지 일부개정 전부개정 헌법 민법 형법 상법 행정법 노동법 세법 환경법 정보통신법 금융법 보건의료법 교육법 문화예술법 농림법 건설법 해양법 김영란법 부정청탁금지법 공직자윤리법 정치자금법 공직선거법 전기통신사업법 개인정보보호법 국가유산수리기술위원회 부가가치세법 수입식품안전관리특별법 다문화가족지원법 인공지능 빅데이터 사물인터넷 클라우드 블록체인 메타버스 디지털플랫폼 전자정부 디지털전환 사이버보안 디지털뉴딜 스마트시티 디지털포용 온라인플랫폼 전자상거래 코로나19 감염병 백신 방역 사회적거리두기 재난지원금 기후변화 미세먼지 폐기물처리 재활용 순환경제 젠더평등 성희롱 성폭력 스토킹 가정폭력 디지털성범죄 청년정책 청년고용 청년주택 학자금대출 교육격차 법안 조항 폐지 제정 개정 규정 시행 법률 조례 의결 입법 공포 장기등기증자 생명나눔 주간 위로금 삭제 국가 추모 예우 사업 벌금 징역,-1,기타
20,개별소비세법 일부개정법률안,ARC_A1N6B0H9F0X2J2C0F4V4G1X1A2C4Z8,2002111,국민 소득 수준 향상 소비 대중화 고려 개별소비세 과세물품 로열젤리 제외 유연탄 환경 영향 고려 유연탄 부과 개별소비세 세율 킬로그램당 24원 30원 인상 개별소비세 과세대상 세율 한편 납세의무자 부담 완화 담배 세액 공제 환급 사유 개별소비세 면제 담배 담배 원재료 사용 담배 추가 제도 일부 미비점 개선 보완 법률 국회법 세입예산 부수 법률 지정 필요,-1,기타
20,자동차손해배상 보장법 일부개정법률안(대안),PRC_S1J7T0S9Z2R0F1P7C4Q3V2G0R9M0X5,2010078,자동차 건설기계 소유자 폐차 폐기 불합리 보험 유지 연장 피해 방지 보험회사 뺑소니 사고 운전자 구상금액 청구 반사회적 운전행위 사회적 경각심 자동차 건설기계 소유자 폐차 폐기 요청 자동차해체재활용사업자 건설기계폐기사업자 자동차 건설기계 자동차 건설기계 등록증 등록번호판 봉인 인수 사실 증명 서류 발급 의무보험 해지 보험회사 뺑소니 사고 운전자 구상금액 청구,-1,기타
20,개별소비세법 일부개정법률안,ARC_L1N7W0H9U0R1E1F7E2U0K2C3I2C5E2,2008994,전하고 깨끗한 에너지 전환 촉진 유연탄 부과 개별소비세 세율 킬로그램당 30원 36원 상향 법률 세입예산 부수 법률 지정,-1,기타
20,환자안전법 일부개정법률안(대안),PRC_G1P9J0A3F2L6Q1D4O0C2K0Z9P3S0B0,2023996,보건복지부장관 환자 전사고 발생 의료기관 장 보건복지부장관 보고 국가환자 전위원회 위원 구성 약사 환자 전 전담인력 자격 요건 약사 포함 중앙환자 전센터 지역환자 전센터 지정 환자 전활동 지원 보건복지부장관 환자 전 의료 질 향상 정책 수립 시행 환자 전사고 실태조사 결과 공표 국가환자 전위원회 위원 정수 15명 17명 확대 위원 구성 대한약사회 추천 사람 관계 중앙행정기관 소속 고위공무원단 일반직공무원 추가 보건복지부장관 환자 보호 의료 질 향상 시책 수행 중앙환자 전센터 지정 병원급 의료기관 환자 전 단체 지역환자 전센터 지정 환자 전 전담인력 자격 요건 법률 규정 자격 요건 약사 추가 환자 전사고 예상 보건의료인 환자 보건복지부장관 사실 보고 의료법 설명 동의 내용 수술 수혈 전신마취 환자 사망 심각한 신체적 정신적 손상 환자 전사고 발생 의료기관 장 사실 보건복지부장관 보고 보건복지부장관 환자 전사고 보고 학습시스템 정보 공유 한국의료분쟁 중재원 한국소비자원 유관 기관 자료 제공 요청 법안 조항 개정 시행,-1,기타
20,풍수해보험법 일부개정법률안(대안),PRC_P1A8W0X9K1V1I1Y9E4X7L4R3E3V4Y5,2017156,소상공인 위험 재해 발생 파산 실업 생존권 위협 사회문제 풍수해보험 목적물 소상공인 업체 시설물 규정 소상공인 풍수해보험 가입 명확 소상공인 풍수해보험 가입 풍수해 피해 발생 보험금 수령 피해복구 법안 주요내용 풍수해보험 목적물 소상공인 보호 지원 법률 소상공인 사업장 건축물 시설물 규정,-1,기타
20,학교도서관진흥법 일부개정법률안(대안),PRC_H1U7B1O1L2L9O1R0Z4F6D0R6X0M4L1,2011638,학교도서관 학생 책 동기 마련 교과 자료 활용 방법 지도 학교도서관 사서교사 학생 독서지도 자료활용 지도 전문 인력 학교도서관 운영 어려움 초·중·고등학교 도서관 사서교사·실기교사 사서 의무 배치 정원 배치기준 업무범위 학교 규모 사서교사 자격유형 대통령령 학교 도서관 교육 질 향상 도모 법안 조항 개정 규정 시행,-1,기타
20,중소기업제품 구매촉진 및 판로지원에 관한 법률 일부개정법률안,PRC_Y1V7Q0S6K2C2S1H4I0B8R3X2M6Z1B7,2007516,중소기업청장 중소기업 기술개발제품 성능인증 공장 심사 제품 성능검사 시험연구원 성능검사 검사 지연 중소기업 보호 시험연구원 대행업무 처리 시험연구원 지정취소 업무정지 사유 검사 지연 추가 법안 개정,-1,기타
20,주한미군 공여구역주변지역 등 지원 특별법 일부개정법률안,PRC_X1V7S0O2P0U9Z1Y6T4K7C4I9U5R4X0,2005523,법안 조항 공유수면 관리 및 매립에 관한 법률 공유수면 관리 및 매립에 관한 법률 개정 규정 시행 법률 폐지,-1,기타
20,농약관리법 일부개정법률안(대안),PRC_J1P8H1R1I2V8N1B6G0L0Z5W0S1O5Q3,2017160,법안 수출입식물방제업 영업신고 수출입식물방제업 농약 제조업 수입업 폐업신고 수리 신고 명시 농촌진흥청장 농약 전정보시스템 구축 운영 농약 판매 사용 유도 농약 유통 구매 이력관리 농산물 전성 확보 법률 개정 농촌진흥청장 농약 전정보시스템 구축 운영 농약 제조업자 수입업자 판매업자 수출입식물방제업자 농약 판매 농약 구매정보 전자적 기록 보존 농촌진흥청장 제공 농촌진흥청장 농약 제조업 수입업 판매업 수출입식물방제업 등록 신고 정보 수집 관리 업무 수행 농약 전정보시스템 구축 운영,-1,기타
20,화물자동차 운수사업법 일부개정법률안(대안),PRC_F1J8B0C3U1C6R1Q7R1U4U5A8D3Y2J7,2012765,국토교통부장관 화물자동차 전운송원가 공표 화물자동차 전운임 공표 과태료 부과 국회 상임위원회 보고 이사화물운송주선사업 법률 규정 화물자동차 운송사업 일반화물자동차 운송사업 개인화물자동차 운송사업 화물자동차 운수사업자 자본금 자산평가액 삭제 화물자동차 운송가맹사업 화물자동차 운송가맹점 주선금지 폐지 화물자동차 운송가맹사업자 변경 폐지 국토교통부장관 거래질서 계약 운송사업자 위수탁차주 위수탁계약 표준 위수탁계약서 권고 운송사업자 위수탁계약 해지 위수탁계약 갱신청구권 위수탁차주 위수탁료 미납 계약갱신 거절 사유 규정 영세사업자 공동사업 협동조합 공영차고지 운영 위탁 임대 공영차고지 설치주체 공공기관 지방공사 자동차등록번호판 훼손 차량 본거지 변경 등록번호판 부착 교체 운송사업자 등록번호판 교체 거부 벌금형 법안 조항 폐지 제정 개정 규정 시행 법률 조례 의결 입법 공포,-1,기타
20,자본시장과 금융투자업에 관한 법률 일부개정법률안(대안),PRC_Z1I8Y1V1E2F7S1J3F3B4R4I4Q3D6U7,2017151,금융상품 약관 제？개정 사전 신고 원칙 폐지 사후보고 전환 소비자 권익 중대한 영향 사전신고 금융산업 경쟁력 소비자 권익 보호 신고 민원 처리절차 법령 명확 규정 민원 투명 신속 처리 행정기관 적극행정 유도 약관 표준약관 제정 변경 신고 수리 명시 유사투자자문업자 불법 불건전 영업행위 투자자 피해 방지 유사투자자문업자 건전 영업행위 유도 유사투자자문업자 신고 결격요건 불건전 영업 방지 교육 의무 편법적 영업행위 신고사항 직권 말소 자료제출 요구 거부 미신고 유사투자자문행위 제재 금융투자업자 약관 제정 변경 사후보고 금융위원회 협회 보고 투자자 권리 의무 중대한 영향 금융위원회 신고 금융위원회 금융투자업자 약관 금융투자협회 표준약관 신고 검토 적법 신고 수리 명시 유사투자자문업자 결격요건 신고 유효기간 교육수료 의무 유사투자자문업자 위법 영업행위 직권말소 제재수준 법안 조항 폐지 개정 규정 시행 법률 의결 입법 공포,-1,기타
20,제2연평해전 전사자 보상에 관한 특별법안(대안),PRC_Y1H7Y1Z2B1M2E1W3Y1A7S4A5Y6P3L1,2010970,대통령비서실 국가안보실 대통령경호처 헌법상대통령자문기구 국가안전보장회의 민주평화통일자문회의 국민경제자문회의 국가과학기술자문회의 감사원 국가정보원 방송통신위원회 특별감찰관 고위공직자범죄수사처 국가인권위원회 국무조정실 국무총리비서실 인사혁신처 법제처 식품의약품안전처 공정거래위원회 국민권익위원회 금융위원회 개인정보보호위원회 원자력안전위원회 기획재정부 국세청 관세청 조달청 통계청 교육부 과학기술정보통신부 우주항공청 외교부 재외동포청 통일부 법무부 검찰청 국방부 병무청 방위사업청 행정안전부 경찰청 소방청 국가보훈부 문화체육관광부 국가유산청 농림축산식품부 농촌진흥청 산림청 산업통상자원부 특허청 보건복지부 질병관리청 환경부 기상청 고용노동부 여성가족부 국토교통부 행정중심복합도시건설청 새만금개발청 해양수산부 해양경찰청 중소벤처기업부 상임위원회 법제사법위원회 정무위원회 기획재정위원회 교육위원회 과학기술정보방송통신위원회 외교통일위원회 국방위원회 행정안전위원회 문화체육관광위원회 농림축산식품해양수산위원회 산업통상자원중소벤처기업위원회 보건복지위원회 환경노동위원회 국토교통위원회 정보위원회 여성가족위원회 예산결산특별위원회 특별위원회 소위원회 법안심사소위 의안 법률안 예산안 동의안 승인안 결의안 건의안 규칙안 선출안 발의 제출 제안 제의 의결 부결 폐기 가결 채택 입법예고 공포 시행 개정 제정 폐지 일부개정 전부개정 헌법 민법 형법 상법 행정법 노동법 세법 환경법 정보통신법 금융법 보건의료법 교육법 문화예술법 농림법 건설법 해양법 김영란법 부정청탁금지법 공직자윤리법 정치자금법 공직선거법 전기통신사업법 개인정보보호법 국가유산수리기술위원회 부가가치세법 수입식품안전관리특별법 다문화가족지원법 인공지능 빅데이터 사물인터넷 클라우드 블록체인 메타버스 디지털플랫폼 전자정부 디지털전환 사이버보안 디지털뉴딜 스마트시티 디지털포용 온라인플랫폼 전자상거래 코로나19 감염병 백신 방역 사회적거리두기 재난지원금 기후변화 미세먼지 폐기물처리 재활용 순환경제 젠더평등 성희롱 성폭력 스토킹 가정폭력 디지털성범죄 청년정책 청년고용 청년주택 학자금대출 교육격차 법률 제정 전사 보상 기준 군인연금법 연금급여 소급지급 전사자 일반 순직 보상금 유족 금액 지급 특별법 국방부장관 신청 법안 시행 공제,-1,기타
20,산지관리법 일부개정법률안(대안),PRC_H1V7R1P2J0Q1U1W0H2O3P3G3R0O2P8,2012206,산지경관 정의 산지경관 관리 사항 포함 산림청장 관계 행정기관 승인 허가 취소 요청 대체산림자원조성비 미납액 해소 방안 마련 산림청장 승인 산지경관 산세 산줄기 지형적 특징 자연 인공요소 심미적 생태적 가치 자연 인공 조화 경치 산지전용허가기준 자연경관 산지경관 용어 변경 산지관리기본계획 지역계획 산지경관 관리 사항 기본계획 수립 변경 산지기본조사 전국 산지경관 특성 현황 포함 산림청장 국가 공용 목적 산지전용 중앙산지관리위원회 심의 대체산림자원조성비 감면 감면기간 연장 대체산림조성비 감면대상 비율 감면기간 대통령령 복구준공검사 대체산림자원조성비 환급 대체산림자원조성비 잘못 산정 부과금액 잘못 기재 부과대상 부과 환급 산림청장 산지전용허가 의제 행정처분 대체산림자원조성비 미납 관계 행정기관 승인 허가 취소 요청 대체산림자원조성비 감면 용도 감면 감면비율 용도 변경 산림청장 승인 법안 조항 개정 규정 시행,-1,기타
20,학교안전사고 예방 및 보상에 관한 법률 일부개정법률안(대안),PRC_D1V8S1Y1T1G4L2W2F5E4U5R1B4G2Y4,2016889,질서위반행위규제법 과태료 부과 징수 절차 삭제 현장 혼란 방지 일본식 표현 당해 계리 우리말 변경 학교 전공제회 학교 전공제중앙회 명칭 사용 과태료 금액 상향 처벌 강화 법률 형평성 기하고자 「질서위반행위규제법」 과태료 부과 징수 절차 규정 삭제 현장 혼란 방지 일본식 표현 당해 계리 우리말 해당 회계처리 변경 학교 전공제회 학교 전공제중앙회 명칭 사용 과태료 금액 상향 처벌 강화 법률 형평성,-1,기타
20,전통시장 및 상점가 육성을 위한 특별법 일부개정법률안(대안),PRC_Z1J8L0S3C1W9L1I8E4J7X5C9P7T8Z4,2014545,전통시장 화재 가스 폭발 대형 재난 방지 시장 군수 구청장 전기 가스 화재 전시설물 관리 개선 기본 전통시장 시설현대화사업 합리적 사업 예산 실집행률 시설현대화사업 우선 지원 대상 선정 요건 구체적 명시 정부 지방자치단체 전통시장 전시설물 점검 의무적 시행 대 주요내용 시장 군수 구청장 수립 시행 지역추진계획 시장 상점가 전시설물 관리 개선 사항 추가 전통시장 시설현대화사업 우선 지원 대상 선정 요건 구체적 명시 정부 지방자치단체 전통시장 전시설물 점검 의무적 시행,-1,기타
20,피후견인 결격조항 정비를 위한 3개 법률의 일부개정에 관한 법률안,ARC_U1B9M1H2F0Z2B1H6B2D4Y4M7L0G3P1,2024142,재외동포재단 임원 결격사유 피한정후견인 삭제 재외동포재단법 3개 법률 임원 결격사유 피후견인 삭제 성년후견 제도 활성화 도모 직무수행능력 피후견인 기본권 보장,-1,기타
20,의료법 일부개정법률안(대안),PRC_L1F9Z0Z3C2L6Q1K3M5W6Q1R8K7O5K2,2019601,의료인 폭행 죄 범하여 사람 상해 이르게 7년 이하 징역 또는 1천만원 이상 7천만원 이하 벌금 처하고 중상해 이르게 3년 이상 10년 이하 징역 처하며 사망 이르게 무기 또는 5년 이상 징역 처하도록 의료인 폭행 죄 처벌 보건복지부령 의료기관 의료인 환자 보 장비 설치 보 인력 배치하도록 의료기관 수술실 분만실 중환자실 감염관리 필요 시설 보건복지부령 출입 기준 마련하도록 제도 개선 보완 법안 조항 조산사과 조산원 정의 임산부 보건복지부령 수술실 감염관리 필요 시설 출입 기준 정하고 의료기관 준수하도록 의료기관 보건복지부령 의료인 환자 보 장비 설치 보 인력 배치하도록 의료기관 장 감염병 예방 의료기관 소속 의료인 의료기관 종사자 정기적 의료인 폭행 죄 범하여 사람 상해 이르게 7년 이하 징역 또는 1천만원 이상 7천만원 이하 벌금 처하고 중상해 이르게 3년 이상 10년 이하 징역 처하며 사망 이르게 무기 또는 5년 이상 징역 처하도록,-1,기타
