age,title,bill_id,bill_number,content,topic,topic_label
20,환자안전법 일부개정법률안(대안),PRC_G1P9J0A3F2L6Q1D4O0C2K0Z9P3S0B0,2023996,환자전사고 발생 실태파악 어려움 예방 재발방지 대책 미흡 지적 일정규모 이상 병원급 의료기관 중대 환자전사고 발생 의료기관장 보건복지부장관 보고 환자전사고 실태조사 근거 마련 국가환자전위원회 위원 구성 환자전 전담인력 자격요건 약사 포함 중앙환자전센터 지역 중소병원 환자전활동 지원 지역환자전센터 지정 근거 마련 환자전활동 효과적 수행 지원 현행법 미비 보완 보건복지부장관 환자전 의료 질 향상 정책 수립 시행 환자전사고 실태조사 5년 주기 실시 결과 공표 국가환자전위원회 위원 정수 15명→17명 확대 대한약사회 추천 관계 중앙행정기관 소속 고위공무원단 일반직공무원 추가 보건복지부장관 환자 보호 의료 질 향상 시책 효과적 수행 중앙환자전센터 지정 일정규모 이상 병원급 의료기관 환자전 관련 단체 지역환자전센터 지정 환자전 전담인력 자격요건 법률 상향 규정 약사 추가 환자전사고 예상 보건의료인 환자 보건복지부장관 보고 일정규모 이상 병원급 의료기관 의료법 설명 동의 수술 수혈 전신마취 사망 심각 신체적 정신적 손상 환자전사고 의료기관장 보건복지부장관 지체 없이 보고 보건복지부장관 환자전사고 보고 학습시스템 정보 공유 한국의료분쟁중재원 한국소비자원 유관기관 자료 제공 요청,65,"환자안전, 환자안전사고, 보건복지부장관, 의료기관"
20,풍수해보험법 일부개정법률안(대안),PRC_P1A8W0X9K1V1I1Y9E4X7L4R3E3V4Y5,2017156,소상공인 위험관리 취약 재해 파산 실업 생존권 위협 사회문제 풍수해보험 목적물 소상공인 운영 업체 시설물 명시 규정 소상공인 풍수해보험 가입 명확화 소상공인 풍수해보험 가입 풍수해 피해 보험금 수령 피해복구 풍수해보험 목적물 소상공인보호및지원에관한법률 소상공인 운영 사업장 건축물 시설물 명시 규정,66,"풍수해보험, 소상공인, 시설물, 피해복구"
20,학교도서관진흥법 일부개정법률안(대안),PRC_H1U7B1O1L2L9O1R0Z4F6D0R6X0M4L1,2011638,현행법 학교도서관 설치 학생 독서 동기 마련 교과 자료 활용 지도 사서교사 임의규정 절반 학교 미배치 학생 독서지도 자료활용 전문인력 부족 학교도서관 운영 어려움 초중고등학교 도서관 사서교사 실기교사 사서 의무 배치 정원 배치기준 업무범위 학교 규모 사서교사 자격유형 대통령령 학교 도서관 교육 질 향상,67,"학교도서관, 사서교사, 배치, 학생"
20,중소기업제품 구매촉진 및 판로지원에 관한 법률 일부개정법률안,PRC_Y1V7Q0S6K2C2S1H4I0B8R3X2M6Z1B7,2007516,중소기업청장 중소기업 기술개발제품 성능인증 공장 심사 제품 성능검사 시험연구원 대행 시험연구원 성능검사 검사 지연 중소기업 보호 시험연구원 대행업무 관리 강화 시험연구원 지정취소 업무정지 사유 검사 지연 추가,1,"임원, 창업, 결격사유, 중소기업"
20,주한미군 공여구역주변지역 등 지원 특별법 일부개정법률안,PRC_X1V7S0O2P0U9Z1Y6T4K7C4I9U5R4X0,2005523,현행법 공유수면관리법 공유수면 점사용료 감면 규정 공유수면관리법 2010년 공유수면 관리 매립 법률 제정 폐지 폐지 법률명 규정 국민 혼란 우려 공유수면관리법 공유수면 관리 매립 법률 개정 혼란 방지,68,"공유수면 관리 및 매립에 관한 법률, 공유수면관리법, 점·사용료, 감면"
20,농약관리법 일부개정법률안(대안),PRC_J1P8H1R1I2V8N1B6G0L0Z5W0S1O5Q3,2017160,국민생활 기업활동 신고민원 처리절차 법령 명시 민원 투명 신속 처리 행정기관 적극행정 유도 수출입식물방제업 영업신고 폐업신고 수리 필요 명시 농촌진흥청장 농약 전정보시스템 구축 운영 농약 판매 사용 유도 농약 유통 구매 이력관리 농산물 전성 확보 수출입식물방제업 영업신고 폐업신고 수리 필요 명시 농약 제조업자 수입업자 판매업자 수출입식물방제업자 농약 판매 농약 구매정보 전자 기록 보존 농촌진흥청장 제공 농촌진흥청장 농약 제조업 수입업 판매업 수출입식물방제업 등록 신고 정보 수집 관리 농약 전정보시스템 구축 운영,70,"농약, 수출입식물방제업, 신고, 농촌진흥청장"
20,화물자동차 운수사업법 일부개정법률안(대안),PRC_F1J8B0C3U1C6R1Q7R1U4U5A8D3Y2J7,2012765,화물차주 적정 운임 보장 과로 과속 과적 운행 방지 교통안전 확보 화물자동차 전운송원가 화물자동차 전운임제도 도입 전운임제도 3년 한시적 시행 위수탁차주 권리보호 강화 표준 위수탁계약서 우선 사용 전자상거래 확산 유통 IT 산업 융복합 세계 물류시장 환경변화 대응 업종 개편 규제 완화 영세 차주 사업자 지원 국토교통부장관 화주 운송사업자 화물운송 운임 산정 참고 특정 운송품목 화물자동차 전운송원가 공표 국토교통부장관 수출입 컨테이너 시멘트 화물자동차 전운임 공표 화물자동차 전운임 미만 운임 지급 과태료 부과 3년 한시적 시행 유효기간 만료 1년 이전 시행결과 분석 연장 필요성 국회 소관 상임위원회 보고 이사화물운송주선사업 범위 포장 부대 서비스 포함 근거 법률 상향 규정 삭제 화물자동차 운송사업 종류 일반화물자동차 운송사업 개인화물자동차 운송사업 구분 화물자동차 운수사업자 부담 완화 자본금 자산평가액 기준 삭제 화물자동차 운송가맹사업 활성화 화물자동차 운송가맹점 주선금지 의무 폐지 화물자동차 운송가맹점 차량 복수 화물자동차 운송가맹사업자 가입 운송가맹점 가입 운송사업자 운송가맹사업자 상호 변경 의무 폐지 국토교통부장관 건전 거래질서 확립 공정 계약 정착 운송사업자 위수탁차주 위수탁계약 체결 표준 위수탁계약서 우선 사용 권고 운송사업자 일방적 위수탁계약 해지 방지 6년 보장 위수탁계약 갱신청구권 6년 이후 보장 위수탁차주 6회 이상 위수탁료 미납 운송사업자 계약갱신 거절 사유 규정 영세사업자 공동사업 지원 협동조합 공영차고지 운영 위탁 임대 공영차고지 확보 공영차고지 설치주체 공공기관 지방공사 포함 자동차등록번호판 훼손 차량 본거지 변경 등록번호판 부착 교체 필요 운송사업자 등록번호판 교체 거부 2년 이하 징역 2천만원 이하 벌금,69,"화물자동차, 운송사업, 운임, 위수탁계약"
20,자본시장과 금융투자업에 관한 법률 일부개정법률안(대안),PRC_Z1I8Y1V1E2F7S1J3F3B4R4I4Q3D6U7,2017151,금융상품 약관 제·개정 사전신고 사후보고 전환 금융업 성장 약관 심사 신청 급증 인적 자원 한계 심사 지연 소비자 고도화 금융서비스 적시 제공 문제 사전심사 통과 금융회사 책임 한계 소비자 권익 중대 영향 사전신고 금융산업 경쟁력 강화 소비자 권익 보호 국민생활 기업활동 신고 민원 처리절차 법령 명확 규정 민원 투명 신속 처리 일선 행정기관 적극행정 유도 약관 표준약관 제정 변경 신고 수리 명시 유사투자자문업자 불법 불건전 영업행위 투자자 피해 방지 유사투자자문업자 건전 영업행위 유도 유사투자자문업자 신고 결격요건 마련 불건전 영업 방지 교육 사전 의무 편법적 영업행위 신고사항 직권 말소 자료제출 요구 거부 미신고 유사투자자문행위 제재 강화 현행 제도 운영 미비점 개선 보완 금융투자업자 약관 제정 변경 사전신고 사후보고 전환 7일 이내 금융위원회 협회 보고 투자자 권리 의무 중대 영향 사전신고 금융위원회 금융투자업자 약관 금융투자협회 표준약관 신고 검토 적법 신고 수리 명시 유사투자자문업자 결격요건 신고 유효기간 교육수료 의무 위법 영업행위 직권말소 근거 제재수준 강화,71,"금융투자업자, 약관, 유사투자자문업자, 신고"
20,제2연평해전 전사자 보상에 관한 특별법안(대안),PRC_Y1H7Y1Z2B1M2E1W3Y1A7S4A5Y6P3L1,2010970,제2연평해전 전사자 보상 수준 해결 군인연금법 전사 보상 기준 연금급여 소급지급 금지 제2연평해전 전사자 일반 순직 기준 보상금 지급 제2연평해전 전사자 유족 군인연금법 전사 기준 상당 금액 보상금 지급 특별법 제정 제2연평해전 전사자 공무원 기준소득월액 평균액 577/10 상당 금액 법 시행일 기준 현재가치 환산 금액 보상금 지급 다른 법령 보상금 동종 급여 수령 공제 유족 보상금 지급 신청 국방부장관 국방부장관 지급신청 60일 이내 보상금 지급 금액 결정 통보 보상금 국세 지방세 부과 금지 보상금 지급 신청기간 법 시행일 5년 이내,72,"제2연평해전, 전사자, 보상금, 군인연금법"
20,산지관리법 일부개정법률안(대안),PRC_H1V7R1P2J0Q1U1W0H2O3P3G3R0O2P8,2012206,산지경관 정의 기본계획 산지경관 관리 포함 체계적 계획적 관리 대체산림자원조성비 감면대상 사후관리제도 도입 대체산림자원조성비 미납 산림청장 관계 행정기관 장 목적사업 승인 허가 취소 요청 규정 대체산림자원조성비 미납액 해소방 마련 대체산림자원조성비 감면 용도 변경 산림청장 승인 운영 미비점 개선 보완 산지경관 산세 산줄기 지형적 특징 산지 부속 자연 인공요소 심미적 생태적 가치 자연 인공 조화 경치 정의 산지전용허가기준 자연경관 산지경관 용어 변경 산지관리기본계획 지역계획 산지경관 관리 포함 기본계획 수립 변경 산지기본조사 대상 전국 산지경관 특성 현황 포함 산림청장 국가 공용목적 산지전용 중앙산지관리위원회 심의 대체산림자원조성비 감면 감면기간 연장 대체산림자원조성비 감면대상 비율 감면기간 대통령령 복구준공검사 대체산림자원조성비 환급 제외 대체산림자원조성비 산정 오류 부과금액 오기 부과대상 오류 환급 산림청장 산지전용허가 의제 행정처분 대체산림자원조성비 미납 관계 행정기관 장 목적사업 승인 허가 취소 요청 대체산림자원조성비 감면 용도 변경 산림청장 승인,73,"산지경관, 대체산림자원조성비, 산지전용, 산림청장"
20,학교안전사고 예방 및 보상에 관한 법률 일부개정법률안(대안),PRC_D1V8S1Y1T1G4L2W2F5E4U5R1B4G2Y4,2016889,질서위반행위규제법 중복 상충 현행법 과태료 부과 징수 절차 규정 삭제 현장 혼란 방지 일본식 표현 해당 회계처리 변경 학교 전공제회 학교 전공제중앙회 명칭 사용 과태료 금액 상향 처벌 강화 법률 형평성 기,74,"과태료, 학교안전공제회, 학교안전공제중앙회, 혼란"
20,전통시장 및 상점가 육성을 위한 특별법 일부개정법률안(대안),PRC_Z1J8L0S3C1W9L1I8E4J7X5C9P7T8Z4,2014545,전통시장 화재 가스 폭발 대형 재난 방지 시장 군수 구청장 전기 가스 화재 전시설물 관리 개선 기본계획 수립 전통시장 시설현대화사업 지원 사업 예산 실집행률 제고 시설현대화사업 우선 지원 대상 선정 요건 명시 정부 지방자치단체 전통시장 전시설물 점검 의무 시행 지역추진계획 시장 상점가 전시설물 관리 개선 사항 추가 전통시장 시설현대화사업 우선 지원 대상 선정 요건 명시 정부 지방자치단체 전통시장 전시설물 점검 의무 시행,75,"전통시장, 안전시설물, 시설현대화사업, 안전점검"
20,피후견인 결격조항 정비를 위한 3개 법률의 일부개정에 관한 법률안,ARC_U1B9M1H2F0Z2B1H6B2D4Y4M7L0G3P1,2024142,피후견인 결격조항 정신적 제약 정도 행위능력 제한 범위 상관없이 임원 선임 배제 피후견인 잔존 행위능력 인정 행위능력 획일적 포괄적 배제 개별적 한정적 제한 전환 성년후견 제도 취지 모순 직무수행능력 피후견인 직업 자유 과도 제한 재외동포재단 임원 결격사유 피한정후견인 삭제 재외동포재단법 3개 법률 임원 결격사유 피후견인 삭제 성년후견 제도 활성화 직무수행능력 피후견인 기본권 보장 강화,76,"피후견인, 결격사유, 성년후견, 행위능력"
20,의료법 일부개정법률안(대안),PRC_L1F9Z0Z3C2L6Q1K3M5W6Q1R8K7O5K2,2019601,의료인 폭행 상해 7년 이하 징역 1천만원 이상 7천만원 이하 벌금 중상해 3년 이상 10년 이하 징역 사망 무기징역 5년 이상 징역 처벌 강화 의료기관 보건복지부령 의료인 환자 보호 장비 설치 인력 배치 수술실 분만실 중환자실 감염관리 시설 출입 기준 마련 제도 개선 보완 임산부 정의 변경 보건복지부령 수술실 감염관리 시설 출입 기준 준수 의료기관 보건복지부령 의료인 환자 보호 장비 설치 인력 배치 의료기관 장 감염병 예방 의료인 의료기관 종사자 정기 교육 의료인 폭행 상해 7년 이하 징역 1천만원 이상 7천만원 이하 벌금 중상해 3년 이상 10년 이하 징역 사망 무기징역 5년 이상 징역,77,"의료기관, 의료인, 보건복지부령, 안전"
20,제대군인지원에 관한 법률 일부개정법률안,PRC_X1E7F0E9F0D1V1Z5Q5S2A1O8I2G0X1,2008970,현행법 형법 약취 유인 인신매매 범죄 금고 1년 이상 실형 확정 적용 제외 결혼 목적 동일 범죄 적용 포함 약취 유인 인신매매 범죄 반사회적 중대범죄 사회 인식 결혼 목적 범죄 이 법 적용 제외 지적 결혼 목적 약취 유인 인신매매 범죄 적용 제외,92,"약취 유인, 인신매매, 적용 대상, 결혼"
20,노인복지법 일부개정법률안,PRC_D1V6D1V1L1Q6O1W6R2L8O5R9Q4M2G7,2003623,노인학대행위 노인보호전문기관장 상담 교육 심리치료 지원 권고 재발방지 학대행위자 피해노인 관계회복 이행 실효성 한계 학대피해노인 보호강화 임시보호 신체 정신 상담 학대피해노인 전용쉼터 보건복지부 지침 사업 운영 정적운영 어려움 노인학대행위자 노인학대 심리치료 권고 이행 예산지원 근거 마련 학대피해노인 전용쉼터 법률적 근거 노인학대 예방 학대피해노인 보호,79,"노인학대, 학대피해노인, 전용쉼터, 노인보호전문기관"
20,하도급거래 공정화에 관한 법률 일부개정법률안(대안),PRC_I1Q8Q0Q3S1Q3P0Z7X4N2R4Z7L6M8H4,2012764,원사업자 기술자료 제3자 유출 기술자료 탈취행위 유형 추가 원사업자 제3자 기술유용 행위 차단 수급사업자 기술자료 보호 강화 기술자료 요구 유용행위 조사 시효 거래종료 3년 거래종료 7년 확대 원사업자 부당 기술자료 요구 유용 수급사업자 장기간 보호 서면실태조사 정확성 실효성 제고 원사업자 수급사업자 조사 자료 제출 금지 거짓 자료 제출 요구 금지 위반 과태료 부과,78,"기술자료, 수급사업자, 원사업자, 과태료"
20,부동산등기법 일부개정법률안,PRC_F1E6W1V0G2H7T1W7I4S9J4W5F5P9V6,2002970,건축물대장 기재 내용 변경 지방자치단체 장 관할등기소 건물 표시변경등기 촉탁 건축법 개정 부동산등기법 건물표시변경등기 의무 위반 과태료 삭제 건물 분할 구분 합병 멸실 건물표시 변경사유 건물 소유자 1월 등기신청 과태료 부과 규정 삭제 이 법률 이우현의원 대표발의 건축법 일부개정법률 의결 전제 법률 의결 수정의결,80,"건물표시변경등기, 과태료, 건축법, 부동산등기법"
20,동물보호법 일부개정법률안(대안),PRC_Z1L9Y0X4L0N5W1M7Y1B9F1L5R7B5F3,2021795,동물장묘업 동물판매업 동물수입업 반려동물 관련 영업 변경 폐업 휴업 영업재개 신고 수리 필요 명시 명확성 확보 동물 도박 목적 광고 선전 동물학대 금지행위 규정 위반 300만원 이하 벌금 동물 도박 발생 미연 방지 반려동물 관련 영업 변경 폐업 휴업 영업재개 신고 수리 필요 명시 동물 도박 목적 광고 선전 동물학대 금지행위 규정 위반 300만원 이하 벌금,81,"동물, 영업, 신고, 동물학대"
20,토지이용규제 기본법 일부개정법률안,PRC_H1B6C1E1D1E0I1Q7F2K8G1F6X2U0N1,2003467,금치산 한정치산 제도 폐지 성년후견 한정후견 제도 도입 민법 개정 금치산자 한정치산자 피성년후견인 피한정후견인 개정,82,"금치산자, 한정치산자, 피성년후견인, 피한정후견인"
20,대도시권 광역교통 관리에 관한 특별법 일부개정법률안,PRC_L1Y9E1A0C2T2U1Q7H4A4Z5N1H5C5I4,2022952,신도시 광역교통 개선대책 수립 설치 지연 이행 지체 입주민 교통 불편 가중 추가 광역교통대책 필요 대도시권 인구 집중 광역교통 혼잡 해소 대도시권광역교통위원회 광역교통업무 광역교통 현황조사 수요예측 자료 분석 관리 전문 정책지원 조직 필요 국토교통부장관 광역교통 개선대책 지연 지역 광역교통특별대책지구 지정 광역교통특별대책 수립 시행 광역교통 불편 해소 정부출연기관 공공기관 광역교통지원센터 지정 전문 체계 정책 지원 광역교통 업무수행 효율 제고,83,"광역교통, 광역교통개선대책, 광역교통특별대책지구, 광역교통지원센터"
20,지방재정법 일부개정법률안,ARC_F1I7H0F2V0W3K1Y0T4F6N4X5D3Y5M6,2005409,지방자치단체 회계연도 재정수입 불균형 재정 안정적 운용 세입 결산 잉여금 재원 지방자치단체 재정안정화기금 설치 지방자치단체 회계연도 재정안정화기금 사용 금액 재정안정화기금 총액 지방자치단체 조례 비율 초과 금지 지방채 상환 조례 비율 미적용 지방자치단체 재정안정화기금 설치근거 사용한도,84,"지방자치단체, 재정안정화기금, 회계연도, 조례"
20,증권거래세법 일부개정법률안,ARC_S1R7L0O9W0C1G1G1E3B1F2W4O5K7H8,2008934,계좌간 대체 주권 매매결제 금융투자업자 주권 지분 양도 주권 지분 양도 증권거래세 과세표준 세액 신고 납부 기한 양도일 분기 말일 2개월 이내 양도일 반기 말일 2개월 이내 변경 납세편의 도모 국회법 세입예산 부수법률 지정 필요,63,"개별소비세, 세율, 과세, 납세"
20,어린이 식생활안전관리 특별법 일부개정법률안,PRC_Q1J7B0X2N1H5L1L4N3V5K3G4M6R8O4,2005646,현행법 어린이 올바른 식생활 습관 고열량 저영양식품 정서저해식품 판매 제한 금지 고카페인 어린이 건강 보호 학교 우수판매업소 고카페인 함유 에너지 음료 커피 함유 가공유류 판매 금지 일반 커피 음료 성인 음료 학교 판매 중고등학생 카페인 각성효과 학습효율 커피 음용 어린이 카페인 음료 지속 섭취 심신 건강 성장 부정적 영향 학교 커피 고카페인 함유 식품 판매 금지 어린이 건강증진 기여,85,"어린이, 학교, 고카페인, 판매"
20,학교보건법 일부개정법률안,PRC_Y1N6X1F0E2A8N1N8F4H9Y5S2L3F5R8,2003053,초중등교육법 초중고등학교 학생 교직원 심폐소생술 응급처치 교육 의무화 유치원 실태조사 유치원 교사 심폐소생술 응급처치 교육 부족 유치원생 응급처치교육 제외 건강보호 개선 필요 유치원장 유치원생 유치원 교직원 응급처치교육 의무화 연 2회 이상 확대 응급처치교육 프로그램 전문기관 위탁 법적 근거 응급상황 대처능력 제고 응급처치교육 실효성 담보,86,"응급처치교육, 유치원, 교직원, 유치원생"
20,주민소환에 관한 법률 일부개정법률안,PRC_A1V8K0I1Y1B8P1H4O2B5M4M0M4I1H1,2011441,주민소환법 부녀 표현 사용 남성중심 사회 분위기 여성 고정관념 양성평등기본법 여성 표현 사용 법률 용어 통일 필요 2015년 국회 법제실 유사 표현 법문 표현 통일 남성 여성 표준화 권장 부녀 표현 여성 표현 변경 양성평등 기본 가치 법문표현 통일 제고,87,"주민소환, 부녀, 여성, 법률"
20,의사상자 등 예우 및 지원에 관한 법률 일부개정법률안,PRC_W1E8R0X6Z2X1V1J4E3G5N4G4O3I3L2,2013975,의사상자심사위원회 설치 보건복지부 위원장 부위원장 15인 위원 민간위원 구성비율 미규정 의사상자 인정 의상자 부상등급 결정 변경 의사상자 의사자유족 의상자가족 예우 보상금 지급 심사 전문성 확보 의학 법학 사회복지학 학식 경험 재해구호 전문지식 위원 구성 일정 비율 포함 필요 민간위원 과반수 관련 분야 전문 지식 의견 반영 체계적 전문적 심사 법적 근거 마련,88,"의사상자심사위원회, 의사상자, 민간위원, 위원"
20,재외공관 공증법 일부개정법률안,ARC_R1F6R0A6S3L0C1Y5B1S3F0F6R3N6X2,2000596,재외공관 공증 중요성 부각 공증인법 준용 모순 흠결 보완 재외공관 공증사무 신뢰성 제고 공증담당영사 교육제도 도입 주재국 공문서 진위 확인방법 규정 제도 미비점 개선 보완 공증사무 담당자 명칭 변경 공증담당영사 변경 실무 통용 명칭 일치 공증담당영사 교육제도 도입 공증사무 교육 공증사무 전문성 제고 공증담당영사 직무수행 장소 근거규정 마련 재외공관 처리 부적절 제외 사서증서 인증 공증사무 재외공관 처리 촉탁 거절 이의신청제도 도입 촉탁인 이해관계인 공증담당영사 촉탁 거절 거절 통보 1개월 이내 외교부장관 이의신청 촉탁인 신원 확인방법 구체화 공증담당영사 공정증서 작성 여권 행정기관 발행 사진 첨부 증명서 제출 촉탁인 신원 확인 주재국 신분증 제출 촉탁인 신원 확인 사서증서 종류별 인증방법 보완 일반 사서증서 인증 공증담당영사 촉탁인 공증담당영사 서명 날인 인증문 기재 정관 인증 공증담당영사 촉탁인 대리인 공증담당영사 제출 정관 발기인 서명 기명날인 확인 인증문 기재 번역문 인증 공증담당영사 촉탁인 공증담당영사 번역문 원문 불일치 서약 서명 날인 인증문 기재 주재국 공문서 확인방법 구체화 공증담당영사 주재국 공무원 발행 문서 도장 서명 진위 확인 공무원 공증인 도장 서명 직위 서명부 대조 공무원 도장 서명 서명부 미존재 주재국 관계기관 조회,89,"공증담당영사, 재외공관, 촉탁인, 사서증서"
20,地方稅에關한臨時措置法 폐지법률안,PRC_K1M7L0Q6G0S8C1Y5U3Q3S4B5J8C2G5,2007275,현행법 지방세 세목 세율 지방세법 제정 시행 종전 예 규정 지방세법 제정 효력 상실 현행 법률 존속 불필요 법률 폐지 국민 혼란 방지,90,"지방세, 지방세법, 폐지, 법률"
20,근로복지기본법 일부개정법률안,ARC_Q1D6F0Y9V2F1U1A3T4J7C2Y9G9I9C4,2002369,비상장법인 우리사주 환금 미흡 우리사주제도 활용 저조 일정요건 비상장법인 우리사주제도 실시회사 우리사주 의무 환매수 비상장법인 근로자 소속회사 주식 취득 보유 우리사주제도 활용 회사인수 장려 우리사주조합 근로자 우리사주제도 실시회사 인수 우리사주조합원 우리사주 취득한도 우리사주조합 우리사주 취득자금 차입한도 완화 근로자 회사인수 고용유지 회사 지속 발전 기여 현행 제도 운영 미비점 개선 보완 우리사주제도 실시회사 우리사주조합기금 출연 근거 마련 근로자 우리사주 취득 재원 회사 주도 확보 우리사주제도 실시회사 전년도 순이익 일부 우리사주조합기금 정기 출연 근거 마련 비상장법인 우리사주 환매수 제도 도입 비상장법인 대통령령 규모 우리사주제도 실시회사 우리사주조합원 출연금 우리사주조합 법 시행 이후 취득 우리사주 의무예탁기간 추가 7년 대통령령 기간 예탁 우리사주제도 실시회사 우리사주 환매수 요청 우리사주제도 실시회사 우리사주조합원 환매수 요청 30일 이내 우리사주 자기 계산 취득 우리사주제도 실시회사 경영악화 환매수 곤란 사정 우리사주 환금성 확보 환매수 요청 응하지 않음 환매수 요청 3년 범위 분할 환매수 우리사주조합 회사인수 특례 우리사주조합원 소속 우리사주제도 실시회사 주식 일정금액 이상 소유 우리사주조합원 자격 상실 우리사주조합원 우리사주조합 우리사주제도 실시회사 인수 목적 우리사주 취득 우리사주 금액 관계없이 우리사주조합원 자격 유지 우리사주조합 차입 우리사주 취득 차입금 총액 직전 연도 조합원 급여총액 초과 차입 규모 제한 우리사주조합 우리사주제도 실시회사 인수 우리사주 취득자금 차입 우리사주제도 실시회사 차입금 출연약정액 보증한도액 합계 우리사주제도 실시회사 자기자본 100분의 25 초과 차입 가능 회사 자본충실 범위 차입 규모 한도 확대,91,"우리사주, 우리사주조합, 우리사주제도, 환매수"
