"age","title","bill_id","bill_number","content","cluster","keywords"
20,"목재의 지속가능한 이용에 관한 법률 일부개정법률안(대안)","PRC_T1J8B1X1Z2L8I1N7E3L1C0G3T0N2Y3",2017150,"목재생산업자인 법인의 임원에게 결격사유가 발생한 경우 유예기간 없이 바로 목재생산업의 등록을 취소하도록 하던 것을 해당 법인에 대한 목재생산업의 등록을 취소하기 전에 임원의 개임 등에 필요한 3개월의 유예기간을 부여함으로써 임원 개인의 결격사유 발생으로 인한 법인의 과도한 책임을 합리적으로 완화하고 목재교육전문가의 자격취득과 양성기관을 지정하여 목재교육과 관련된 전문가를 양성하는 한편 현행법상 미비한 관련 규정을 정비하여 목재교육을 활성화하고 목재산업의 발전 등을 통해 일자리창출과 국민경제에 이바지하고자 하려는 것임. 대안의 주요내용 가. 산림청장은 목재교육을 효율적으로 실시하기 위하여 목재교육 관련 기관·시설·단체 등을 목재교육전문가 양성기관으로 지정할 수 있도록 함(안 제10조의2 신설). 나. 산림청장 또는 지방자치단체의 장은 목재교육을 효과적으로 실시하기 위하여 목재교육프로그램을 개발·보급할 수 있고 목재교육프로그램을 개발·보급하려는 자는 산림청장에게 인증 신청을 할 수 있으며 인증을 받은 자는 인증표시를 할 수 있도록 함(안 제10조의3 신설). 다. 산림청장은 목재교육전문가 양성기관에서 목재교육 전문과정을 이수한 사람에게 목재교육전문가 자격증을 교부하여야 하며 거짓으로 자격을 취득한 경우 등에는 그 자격을 취소할 수 있도록 함(안 제10조의5 신설). 라. 목재생산업자가 법인인 경우 임원에게 결격사유가 발생했을 때 바로 목재생산업의 등록을 취소하도록 하던 것을 등록 취소 전에 그 사유를 해소할 수 있도록 유예기간을 부여함(안 제26조제1항제2호).",2,"등록을, 있도록 신설, 임원에게 결격사유가, 결격사유가"
20,"증권거래세법 일부개정법률안","PRC_H1J8W0B3L1Y9P1H1K2J2Z0N3G0Y6J0",2012530,"현행법은 증권거래세 관련 사무에 종사하는 공무원이 납세의무자 등에게 증권거래세와 관계되는 사항을 질문하거나 그 장부·서류 등을 검사할 수 있는 질문·검사권을 규정하고 있음. 이에 근거하여 국세청은 납세자가 불성실하게 신고한 혐의가 있는 경우 해당 납세자를 사후검증 대상자로 선정하여 특정항목을 검증하고 있는데 이 과정에서 이루어지는 국세청의 장부·서류 제출 요구 및 검사가 납세자에게는 또다른 형태의 세무조사로 인식되고 있음. 이에 질문·검사권 남용 금지 규정을 신설하여 투명하고 객관적으로 사후검증 대상자가 선정되도록 하고 필요 최소한의 범위에서 사후검증이 실시될 수 있도록 하려는 것임(안 제17조 후단 신설).",1,"서류, 장부, 규정을 신설하여, 증권거래세"
20,"교통안전법 일부개정법률안(대안)","PRC_Y1O7O0J2H2L2W1R9G1E1X0T9W4C1M2",2005848,"교통안전진단 기관의 부정한 행위 등에 대한 행정처분의 세부기준을 시행규칙에 정하도록 위임하고 운행기록장치에 기록된 운행기록을 임의로 조작할 경우 1천만원 이하의 과태료를 부과하도록 하며 행위무능력자 관련 용어 변경의 시행시기를 앞당기려는 것임(안 제43조제2항 제55조제2항 후단 및 제65조제1항제4호 신설 부칙 제1조 단서).",7,"위임하고, 행위 등에, 신설 부칙, 시행규칙에"
20,"가축전염병 예방법 일부개정법률안(대안)","PRC_D1M7X0N2R2J3Q1C0W0O6R0O0D2S2U9",2005884,"현행 「가축전염병 예방법」에서는 가축의 정의에서 염소와 양을 구분하지 않고 염소를 양의 한 종류로 규정하고 있으나 이는 소비자의 알권리를 침해하고 국내 염소산업 활성화에도 악영향을 미칠 수 있어 양자를 구별하여 규정하고 가축전염병이 발생한 경우 국립가축방역기관장이 지방자치단체의 장에게 방역조치를 지시할 수 있는 권한을 부여하여 국립가축방역기관의 위기대응 역할을 강화하며 출입 및 거래 기록을 작성ㆍ보존하여야 하는 대상을 확대하는 한편 지정검역물을 포함한 탁송품에 대해서도 우편물과 동일한 절차로 검역을 실시할 수 있는 근거규정을 마련하는 등 현행 제도의 운영상 나타난 일부 미비점을 개선ㆍ보완하려는 것임. ■ 주요내용 가. 현행법상 가축의 정의에서 면양과 염소를 명확하게 구분하여 올바른 구매정보를 제공하고자 함(안 제2조제1호) 나. 출입 및 거래기록 작성 대상 범위 확대(안 제16조) 출입 및 거래기록 작성대상을 식용란으로 한정하던 것을 모든 가축의 알로 확대하여 가축전염병의 발생 시 신속하게 발생 원인을 파악할 수 있도록 함. 다. 수입금지 물건의 제3국으로의 반출 허용(안 제33조제1항) 수입금지된 지정검역물에 대하여 수입국가로 반송만 가능하던 것을 제3국으로 반출도 할 수 있도록 하여 수입국가로 반송이 어려운 경우 화주의 부담을 경감함. 라. 탁송품에 대한 검역 근거 신설(안 제39조) 지정검역물을 우편물로 수입하는 경우뿐만 아니라 탁송품으로 수입하는 경우에도 검역을 받도록 하여 다양한 수입 형태에 대응할 수 있도록 함. 마. 검역시행장에 대한 업무의 정지 근거 신설(안 제42조제7항) 검역시행장에 대하여 제재하려는 경우 지정취소 뿐 아니라 업무정지도 명할 수 있도록 하여 검역시행장 감독의 실효성을 확보함. 바. 국립가축방역기관장의 지방자치단체의 장에 대한 지시 권한 신설(안 제52조) 가축전염병이 발생한 경우 등 긴급한 경우에는 농림축산식품부장관뿐만 아니라 국립가축방역기관장도 지방자치단체의 장에 대하여 방역조치를 할 것을 지시할 수 있도록 하여 가축전염병 발생 시 신속한 대응을 할 수 있도록 함.",2,"출입, 아니라, 있도록 하여, 발생"
20,"응급의료에 관한 법률 일부개정법률안(대안)","PRC_J1A6O1L1H0J4R1Q7H4C9H0L0D0Y5P7",2003661,"이 법에 따른 구조 및 응급처치에 관한 교육의 대상에 유치원교사 및 보육교사를 추가함으로써 유치원 및 어린이집에서 질식사고 발생 시 신속하고 적절한 응급처치가 이루어질 수 있도록 하고 응급의료기관의 장 및 구급차등의 운용자로 하여금 응급환자 이송？진료 시 응급환자의 중증도를 분류하고 감염병 의심환자를 선별함으로써 응급환자에 대한 신속하고 적정한 이송？진료와 감염병 확산 방지를 도모하는 한편 응급실 과밀화 해소대책의 일환으로 응급실 출입제한 및 체류제한에 대한 규정을 신설하며 「도로교통법」 위반에 따른 과태료 수입의 응급의료기금에 대한 출연 규정의 유효기간을 2017년 12월 31일에서 2022년 12월 31일까지로 연장하려는 것임. ■ 주요내용 가. 이 법에 따른 구조 및 응급처치에 관한 교육의 대상에 유치원교사 및 보육교사를 추가함(안 제14조제1항제14호？제15호). 나. 응급의료기관의 장 및 구급차의 운용자는 응급환자 등에 대한 신속하고 적절한 이송·진료와 응급실의 감염예방을 위하여 응급환자 등의 중증도를 분류하고 감염병 의심환자 등을 선별하도록 함(안 제31조의4). 다. 환자의 진료 보조에 필요한 보호자 외의 사람은 응급실 출입을 제한하고 출입자 명단을 기록？관리하도록 함(안 제31조의5). 라. 응급의료기관의 장은 환자의 응급실 체류시간 최소화를 위한 조치를 하여야 하고 권역응급의료센터 및 지역응급의료센터의 장은 24시간을 초과하여 응급실에 체류하는 환자의 비율을 보건복지부령으로 정하는 기준 미만으로 유지하여야 함(안 제33조의2). 마. 권역응급의료센터 지역응급의료센터 권역외상센터 지역외상센터 등에 대하여 지정기준에 미달하거나 이 법에 따른 업무를 수행하지 않거나 또는 이 법 또는 이 법에 따른 처분이나 명령을 위반한 경우 시정명령 재정지원 중단 제23조에 따른 응급의료수가 차감 등의 조치를 할 수 있도록 함(안 제35조의2제2항부터 제4항까지). 바. 구급차등 운용신고 대상에 제44조제1항제4호의 응급환자이송업 허가자를 추가하고 구급차등 말소 통보 및 신고제를 도입하며 구급차에 대하여 보건복지부와 국토교통부 공동부령으로 정하는 운행연한 및 운행거리 초과 운행을 금지함(안 제44조의2제2항 안 제44조의3 및 안 제46조의2). 사. 응급의료 취약지역 응급환자의 신속한 이송 및 처치를 위해 운용하고 있는 응급의료 전용헬기의 법적 근거를 명확히 하고 운용 등에 필요한 사항을 보건복지부령으로 정하도록 함(안 제46조의3). 아. 제47조의2제1항에 따라 자동심장충격기 등 심폐소생술을 할 수 있는 응급장비를 갖춰야 하는 시설 등이 해당 장비를 설치한 경우 해당 시설 등의 소유자·점유자 또는 관리자는 그 사실을 시장·군수·구청장에게 신고하도록 함(안 제47조의2제2항). 자. 응급구조사가 출동한 때에는 응급처치를 행하거나 응급환자를 이송하지 않은 경우에도 출동 및 처치 기록을 작성？제출하도록 하고 구급차등 운용자는 구급차등의 운행과 관련한 운행기록대장을 작성하도록 함(안 제49조). 차. 「도로교통법」 위반에 따른 과태료 수입의 응급의료기금에 대한 출연 규정의 유효기간을 2017년 12월 31일에서 2022년 12월 31일까지로 연장함(법률 제9305호 응급의료에 관한 법률 일부개정법률 부칙 제3항).",2,"법에 따른, 따른, 법에, 감염병"
20,"액화석유가스의 안전관리 및 사업법 일부개정법률안","PRC_M1S6W1N2M0J2V1C8I1Y6Y1J6C0R4Y3",2004088,"현행법은 가스용품을 제조하거나 수입한 자는 그 가스용품에 가스용품의 제조자 용도 사용 방법 보증기간 등을 산업통상자원부령으로 정하는 바에 따라 표시하도록 하고 있음. 그러나 가스용품의 제조일자는 표시 대상에서 제외되어 있어 소비자가 언제 제조된 가스용품인지 알 수 없으며 안전과 밀접하게 관계된 가스용품의 경우 제품의 노후화로 인하여 국민의 안전에 피해를 끼칠 우려가 있는 실정임. 이에 가스용품 표시 대상에 제조일자를 추가함으로써 소비자의 알권리를 보장하고 안전한 가스용품 사용을 도모하려는 것임(안 제40조).",1,"표시하도록 하고, 안전과, 제조하거나, 없으며"
20,"항만 재개발 및 주변지역 발전에 관한 법률안","ARC_J1A9D0Q1Q0N3C1H7G4S6R5I2T9S1I5",2018017,"최근 빠르게 진행되는 항만물류환경의 변화에 대응하여 항만기능을 재편하고 항만 주변지역의 발전을 도모하기 위하여 노후하거나 유휴(遊休) 상태에 있는 항만과 그 주변지역을 체계적ㆍ효율적으로 개발할 필요성이 증대되고 있는바 사업구역에서 하나의 용지에 항만시설 또는 주거ㆍ휴양ㆍ상업 등의 시설을 복합적으로 설치할 수 있도록 하는 복합시설용지 제도를 도입하고 해양수산부장관은 항만재개발사업의 효율적 추진 등을 위하여 필요한 경우 지리적으로 연접하지 아니한 둘 이상의 항만구역과 그 주변지역을 결합하여 하나의 사업구역으로 지정할 수 있도록 하며 항만재개발사업 시행자의 지정을 취소한 경우 새로운 시행자를 대체지정할 수 있도록 하는 등 항만재개발사업의 추진 및 지원체계를 강화함으로써 항만과 그 주변지역의 경쟁력을 제고하기 위하여 현행 「항만법」에서 규정하고 있는 항만재개발 관련 내용을 해당 법률에서 분리하여 새로이 이 법을 제정하려는 것임. 주요내용 가. 항만재개발기본계획의 수립 등(안 제5조부터 제7조까지) 해양수산부장관은 노후하거나 유휴 상태에 있는 항만과 그 주변지역의 체계적인 개발과 지속가능한 발전을 위하여 항만의 재개발 여건 및 전망 항만 재개발 정책의 기본목표 등을 포함하는 항만재개발기본계획을 10년마다 수립하고 5년마다 그 타당성을 검토하여 필요한 경우 변경할 수 있음. 나. 항만재개발사업계획의 수립(안 제9조) 해양수산부장관은 항만재개발기본계획에 적합한 범위에서 항만재개발사업의 명칭 대상 지역ㆍ면적 및 항만재개발사업의 시행방식에 관한 사항 등을 포함한 항만재개발사업계획을 수립할 수 있으며 창의적이고 효율적인 항만재개발사업을 추진하기 위하여 항만재개발사업계획안을 공모하여 선정한 안을 항만재개발사업계획의 수립에 반영할 수 있음. 다. 복합시설용지에 관한 특례(안 제10조) 해양수산부장관은 효율적인 항만재개발사업의 추진을 위하여 필요한 경우 하나의 용지에 항만의 기능시설ㆍ지원시설 항만친수시설 또는 주거ㆍ휴양ㆍ상업 등의 시설을 복합적으로 설치할 수 있는 복합시설용지를 조성하는 내용을 포함하여 항만재개발사업계획을 수립할 수 있고 해당 복합시설용지에 대해서는 「국토의 계획 및 이용에 관한 법률」에 따라 조례로 정한 용적률 최대한도의 예외를 적용할 수 있음. 라. 사업구역의 지정(안 제12조) 사업구역은 항만구역의 전부 또는 일부와 그 항만구역으로부터 1.5킬로미터 이내이고 그 면적이 항만구역 면적의 100분의 50 이내인 주변지역을 대상으로 하되 항만구역과 지리적으로 연접하지 아니한 주변지역을 포함할 수 있으며 항만재개발사업의 효율적 추진 및 사업성 제고 등을 위하여 필요하다고 인정하는 경우에는 지리적으로 연접하지 아니한 둘 이상의 항만구역과 그 주변지역을 결합하여 하나의 사업구역으로 지정할 수 있음. 마. 항만재개발사업 시행자의 지정(안 제15조) 해양수산부장관은 국가기관 지방자치단체 항만공사 공공기관 지방공기업 또는 자본금 등의 자격요건에 해당하는 민간투자자 등을 항만재개발사업의 시행자로 지정하도록 함. 바. 항만재개발사업 시행자의 대체지정(안 제16조) 해양수산부장관은 항만재개발사업 시행자의 지정을 취소한 경우 새로운 항만재개발사업 시행자를 대체지정할 수 있도록 하고 대체지정된 자는 종전의 항만재개발사업 시행자가 매수한 토지에 대하여 매수 협의를 하도록 하며 매수 협의가 성립하지 아니하거나 협의할 수 없는 경우에는 해양수산부장관이 종전의 항만재개발사업 시행자에게 매도 명령을 할 수 있음. 사. 항만재개발사업의 총괄관리(안 제23조) 해양수산부장관은 항만재개발사업을 효율적으로 추진하기 위하여 대규모 사업경험이 풍부한 공공기관 등을 항만재개발사업계획 수립단계부터 항만재개발사업 시행 과정을 관리하는 총괄사업관리자로 지정할 수 있도록 하고 총괄사업관리자는 항만재개발사업 시행자 지정 시 적합성의 분석 항만재개발사업에 포함되는 개별 사업 간의 공정관리 및 조정방안 마련 등의 업무를 수행함. 아. 개발이익의 재투자(안 제39조) 항만재개발사업 시행자는 항만물류 산업의 일자리 창출 및 지역주민의 복리 증진을 위하여 항만재개발사업으로 인한 개발이익을 항만시설용지 등의 분양가격이나 임대료의 인하 창업보육센터 등의 시설 설치비용에의 충당 등의 용도로 사용하도록 함. 참고사항 이 법률안은 이 법률안과 함께 제출되는 「항만법 전부개정법률안」(의안번호 제18008호)의 의결을 전제로 하므로 같은 법률안이 의결되지 아니하거나 수정의결되는 경우에는 이에 맞추어 조정되어야 할 것임.",2,"해양수산부장관은, 주변지역을, 위하여, 주변지역의"
20,"소상공인 생계형 적합업종 지정에 관한 특별법안(대안)","PRC_T1K8W0Q5D2Y1C1C4F3P3R1Q2P5Q5N3",2013785,"정부는 1979년부터 중소기업을 보호하기 위하여 특정업종에 대한 중소기업 고유업종제도를 시행해 오다가 2006년에 폐지하였음. 고유업종제도 폐지 이후 2009년부터 2014년까지 재벌그룹의 계열사가 모두 477개 증가하였는데 제조업 및 농림어업 건설업 분야는 90개(18.9%) 증가한 반면 생계형 소상공인이 주로 영위하는 분야에서는 387개(81.1%)가 증가하여 대부분 소상공인 사업영역에 집중되고 있는 실정임. 문제는 대기업들이 고유업종제도 폐지 이후 진출한 분야는 전통적으로 소규모 영세 소상공인들이 사업을 영위해온 음식료 제과 도소매 등인데 이는 자본이나 고도한 기술 대신 단순노무투입이 많아 부가가치 창출이 낮고 소규모 사업체들이 다수를 점하고 있으면서 진입장벽이 낮은 이른바 ‘생계형’ 사업 분야로 대기업의 진출이 결국 소상공인들의 시장 매출과 점유율 하락 및 경영환경 악화로 이어지고 있음. 생계형 업종은 영세 소상공인들로 대부분 가족구성원이 중심이 돼 가족의 생계를 유지하고 있기 때문에 이들의 몰락은 가계부채 문제와 실업증가 및 저소득층 증가로 이어져 국가 재정부담뿐만 아니라 사회적 비용의 증가 등을 초래할 수 있어 시급한 보호가 필요함에도 불구하고 이들에 대한 제도는 미흡함. 현재 「대ㆍ중소기업 상생협력 촉진에 관한 법률」에 따라 동반성장위원회에서 중소기업 적합업종제도를 운영하고 있으나 영세 소상공인에 대한 보호에 한계가 있어 생존권을 위협받고 있는 실정이며 자생력ㆍ경쟁력 강화에 한계를 드러내고 있음. 이에 사회적ㆍ경제적 보호가 시급한 영세 소상공인들 사이에서 경쟁하고 사업을 유지할 수 있는 사업 분야를 생계형 적합업종으로 지정하고 대기업의 진출을 억제해서 영세 소상공인의 생존권을 보호하고 국민경제의 균등한 발전을 도모하고자 하는 것임. 대안의 주요내용 가. 중소벤처기업부장관은 「소상공인 보호 및 지원에 관한 법률」에 따른 소상공인 지원 기본계획과 시행계획에 생계형 소상공인 보호·육성에 관한 사항을 포함하도록 함(안 제5조). 나. 생계형 적합업종의 지정 및 해제 등의 심의·의결을 위하여 중소벤처기업부장관 소속으로 생계형 적합업종 심의위원회를 둠(안 제6조). 다. 소상공인단체는 적합업종 품목 중 1년 이내에 합의 기간이 만료되는 업종·품목 적합업종 합의도출이 신청된 품목 중 대기업이 사업을 인수·개시 또는 확장함으로써 해당 업종·품목을 영위하고 있는 소상공인이 현저하게 피해를 입거나 입을 우려가 있어 이를 시급히 보호할 필요가 있는 업종·품목에 대해서 동반성장위원회의 추천을 거쳐 중소벤처기업부장관에게 생계형 적합업종 지정을 신청할 수 있고 동반성장위원회는 해당 업종·품목이 생계형 적합업종에 부합하는지 여부를 판단하여 생계형 적합업종으로 지정할 것을 중소벤처기업부장관에게 추천하며 중소벤처기업부장관은 동반성장위원회가 생계형 적합업종의 지정을 추천한 날로부터 3개월 이내에 심의위원회의 심의·의결에 따라 생계형 적합업종을 지정·고시함(안 제7조). 라. 대기업등은 생계형 적합업종의 사업을 인수ㆍ개시 또는 확장하여서는 아니되나 중소벤처기업부장관은 소비자 후생 및 관련 산업에의 영향을 고려하여 불가피하다고 인정되는 경우에는 심의위원회의 심의·의결에 따라 대기업등이 생계형 적합업종의 사업을 인수·개시 또는 확장할 수 있도록 승인할 수 있음(안 제8조). 마. 중소벤처기업부장관은 생계형 적합업종의 사업을 인수·개시 또는 확장한 대기업등에 대하여 대통령령으로 정하는 바에 따라 기간을 정하여 위반과 관련된 행위의 시정을 명할 수 있으며 시정명령을 받은 대기업등이 정당한 사유없이 그 시정명령을 따르지 아니하는 경우 대통령령으로 정하는 바에 따라 그 내용 등을 공표할 수 있음(안 제9조). 바. 중소벤처기업부장관은 대기업등이 따른 시정명령을 받은 후 그 정한 기간 내에 이행하지 아니하면 위반행위와 관련된 매출액의 5%내에서 대통령령으로 정하는 금액을 이행강제금으로 부과·징수할 수 있음(안 제10조). 사. 중소벤처기업부장관은 생계형 적합업종의 지정·고시 당시 해당 업종·품목을 영위하고 있는 대기업등에 대하여 3년 이내의 기간을 정하여 품목·수량·시설·용역과 판매촉진활동 등 영업범위를 제한할 것을 권고할 수 있음(안 제11조). 아. 중소벤처기업부장관은 생계형 적합업종의 지정 및 해제를 위하여 실태를 파악하기 위한 경우 등에 관련 단체 또는 대기업등에게 자료제출을 요구하거나 소속 공무원으로 하여금 그 사무소·사업장 및 공장 등에 출입하여 장부 서류 시설 및 그 밖의 물건을 조사하게 할 수 있고 동반성장위원회는 관련 대기업등 및 중소기업자단체에 대하여 실태조사 의견청취 등에 필요한 자료의 제출 또는 회의참석을 요청할 수 있음(안 제14조). 자. 제8조제1항을 위반하여 생계형 적합업종의 사업을 인수·개시 또는 확장한 자 거짓 또는 그 밖의 부정한 방법으로 제8조제2항에 따른 승인을 받은 자는 2년 이하의 징역 또는 1억 5천만원 이하의 벌금에 처함(안 제15조). 차. 이 법 시행일 이전에 적합업종 합의 기간이 만료된 업종·품목에 대해서는 이 법 시행일로부터 1년까지의 기간 내에 생계형 적합업종 신청을 할 수 있도록 규정함(안 부칙 제2조).",6,"영세, 업종, 사업을, 소상공인"
20,"한국가스공사법 일부개정법률안","PRC_I1Z8Y0E8S1G7J1Q3L2P5A4Y8F2D4R9",2014924,"수소산업은 초기 투자 규모가 큰 반면에 시장 형성까지는 시간이 걸려 민간기업에서는 투자를 회피하고 있는 상황으로 공공기관에서 주도적으로 육성해야 한다는 주장이 제기되고 있음. 이에 2000년부터 신재생에너지 기술개발의 일환으로 천연가스로부터 수소제조 및 연료전지관련 연구개발을 추진 중에 있는 한국가스공사의 사업범위에 수소의 제조ㆍ공급 및 공급망의 건설ㆍ운영과 수소의 개발 및 수출입 등을 추가하여 수소산업을 전략적으로 육성 할 수 있는 토대를 마련하려는 것임(안 제11조제1항제4호의2 및 제4호의3 신설).",6,"연구개발을, 주장이, 육성, 초기"
20,"노동조합 및 노동관계조정법 일부개정법률안","PRC_P1N7R0N2S2N4J1Q1S1O3J2Y5L8Y3J7",2005776,"현행법은 법인 또는 법인의 대표자 법인·단체 또는 개인의 대리인·사용인 기타의 종업원이 그 법인·단체 또는 개인의 업무에 관하여 위반행위를 한 때에는 행위자를 벌하는 외에 그 법인·단체 또는 개인에 대하여도 벌금형을 과하도록 하는 양벌규정을 두고 있음. 그런데 헌법재판소는 법인 또는 개인의 업무에 관한 종업원 등의 위반행위에 대하여 그 법인 또는 개인을 선임·감독상의 과실 유무와 상관 없이 함께 처벌하는 것은 형사법의 책임주의 원칙에 반한다는 판시를 한 바 있음. 이에 법인·단체 또는 개인이 종업원 등의 위반행위를 방지하기 위하여 해당 업무에 관한 주의와 감독을 다한 경우에는 처벌하지 않도록 하여 책임주의 원칙을 실현하려는 것임(안 제94조). 한편 과태료의 부과·징수에 관한 일반법인 「질서위반행위규제법」이 제정됨에 따라 현행법에 중복되는 규정을 삭제함(제96조제4항부터 제6항까지 삭제).",1,"법인, 단체, 법인 또는, 또는 개인의"
20,"도로교통법 일부개정법률안(대안)","PRC_J2H0O0L5E1Y4P1G5J5V8P4Z4N5E9L3",2024982,"개인형 이동장치로 전기모터를 기반으로 한 전동킥보드 등의 이용자가 증가하는데 비해 이에 대한 운행 규정이 미비한 상황이므로 이를 보완․개선하여 사회적․기술적 변화를 법률에 반영하고 초과속 운전의 경우 타 운전자에게 위협이 될 뿐만 아니라 사고 발생 시 심각한 인명피해를 야기할 수 있으므로 처벌을 강화하여 도로에서의 안전을 확보하며 긴급자동차․소방차의 경우에도 경찰용 긴급자동차와 마찬가지로 필요한 경우 고속도로등에서 주․정차할 수 있도록 근거를 마련하여 국민의 생명․신체 및 재산을 보호하고자 하는 것임. 가. 원동기장치자전거 중 개인형 이동장치를 새롭게 정의하고 자전거도로를 통행할 수 있도록 하는 등 새로운 교통수단을 현행 교통체계에 적절하게 편입하여 교통안전을 확보하고자 함(안 제2조제8호 및 제9호 등). 나. 제한된 최고속도보다 시속 80킬로미터를 초과한 경우 30만원 이하의 벌금․구류 시속 100킬로미터를 초과한 경우 100만원 이하의 벌금․구류 시속 100킬로미터를 3회 이상 초과한 경우에는 난폭운전과 같이 1년 이하의 징역이나 500만 이하의 벌금에 처하도록 함(안 제93조제1항제5의3 제151조의2제2호 제153조제2항제2호 제154조제9호 제156조제1호) 다. 소방차가 고속도로에서 화재진압 및 인명 구조․구급 등 소방활동 소방지원활동 및 생활안전활동을 수행하기 위하여 경찰용 긴급자동차 및 소방차를 제외한 긴급자동차가 사용 목적을 달성하기 위하여 고속도로등에서 정차 또는 주차시킬 수 있도록 함(안 제64조제6의2호 및 제6의3호).",4,"시속, 이하의, 이하의 벌금, 벌금"
20,"초·중등교육법 일부개정법률안(대안)","PRC_U1F9E0X9K2J4M1A1T5C9Q0W1Y3N5Q0",2023280,"2017년 현재 우리나라 고교진학률은 99.7%로 대부분의 학생이 고등학교에 진학하고 있어 고등학교 교육과정에 대한 보편적 무상교육을 실시할 필요성이 제기되고 있음. 또한 우리나라의 민간부담 공교육비 비율이 OECD 국가 평균에 비해 2.7배 수준으로 높아 여전히 교육복지에 대한 국가적 투자와 지원이 부족한 것으로 나타남. 이에 고등학교 교육을 무상으로 실시하는 근거를 마련함으로써 국민의 기본권인 교육권을 더욱 강화하고 교육비 부담을 덜어 교육복지국가를 실현하고자 함. 한편 초등교육을 받지 못하고 취학 연령을 넘긴 국민에게 국민생활에 필요한 교육을 하기 위하여 공민학교에 관한 규정을 두고 있었으나 국민 교육수준 향상과 더불어 공민학교와 유사한 교육시설의 증가에 따라 공민학교의 설치·운영 필요성이 감소하고 설치·운영 중인 공민학교가 없는 현실을 반영하여 공민학교 설치·운영의 근거 규정을 삭제하고 관련 규정을 정비하려는 것임. 주요내용 가. 고등학교 등의 무상교육 실시를 위하여 학교의 설립자·경영자가 입학금 수업료 학교운영지원비 교과용 도서 구입비를 학생 및 보호자로부터 받지 않고 국가 및 지방자치단체가 이를 지원하며 일부 사립학교는 그 자율성을 존중하여 대통령령에 의해 예외를 둘 수 있도록 함(안 제10조의2 신설) 나. 의무교육 비용 범위에 헌재결정 등에 따라 실제로 징수하지 않는 항목을 추가로 명시(안 제12조제4항) 다. 공민학교 설치·운영의 근거 규정을 삭제하고 관련 규정을 정비(안 제2조제1호 제19조제1항 제44조제3항 개정 및 제40조 삭제)",8,"고등학교, 설치, 규정을, 삭제하고"
20,"이스포츠(전자스포츠) 진흥에 관한 법률 일부개정법률안","PRC_J1G7D0F5D2P4E1X5W1Q7D4Q3X4L0O0",2007014,"이스포츠법이 시행된 이래 이스포츠 문화가 점차 대중화되고 전국각지에서 이스포츠 대회가 개최되는 등 지역 이스포츠 문화가 확산되고 있지만 아직까지 지역 이스포츠 문화 활성화를 위한 기초 경기시설은 매우 부족하며 관람객을 위한 편의시설 또한 열악한 수준에 머물러 있는 실정임. 현행법상 이스포츠시설 구축을 위한 자금지원의 근거조항이 있으나 지역에 많은 수의 이스포츠시설을 새롭게 구축하는 것은 많은 재원 부담을 수반하게 되는 만큼 이스포츠시설의 정의규정에서 “전문 이스포츠시설”과 “생활 이스포츠시설”을 분리하여 명확히 정의하고 이미 전국적 인프라를 갖추고 있는 인터넷컴퓨터게임시설제공업(PC방) 업소 중 우수한 시설을 갖춘 업소를 “생활 이스포츠시설”로 지정하고 지원할 수 있는 법적 근거를 마련하여 지역 이스포츠 활성화를 위한 기반시설의 역할을 할 수 있게끔 하려는 것임. 아울러 문화체육관광부 장관이 수립·시행하는 이스포츠 중기·장기 진흥 기본계획에 이스포츠 관람객의 편익증대를 위한 이스포츠 시설 구축 및 개선에 관한 사항을 포함시킴으로써 이스포츠 문화 활성화와 더불어 시장 확대를 통한 이스포츠산업 부흥의 저변을 마련하고자 함. ■ 주요내용 가. 이스포츠시설에 대한 정의조항을 “전문 이스포츠시설”과 “생활 이스포츠시설”로 구분하여 명확히 정의함(안 제2조제5호 등). 나. 이스포츠 중기·장기 진흥 기본계획상에 이스포츠시설의 구축 및 개선에 관한 사항을 포함하도록 함(안 제6조제8호). 다. 인터넷컴퓨터게임시설제공업(PC방)의 일부를 생활 이스포츠시설로 지정하고 지원할 수 있도록 함(안 제8조제4항). 라. 이스포츠산업지원센터가 수행하는 기능에 생활 이스포츠시설 지정에 관한 사항을 포함하도록 함(안 제13조제2항제3호).",3,"지역, 위한, 사항을 포함하도록, 개선에 관한"
20,"공중방역수의사에 관한 법률 일부개정법률안","PRC_B1A9K1R1O0L5A1T0X0M9H0C2P6A5Y8",2023583,"헌법상 기본원리인 법치주의 실현을 위해서는 법률이 알기 쉽고 분명한 용어로 표현되어 있어서 일반 국민이라면 누구나 그 내용을 쉽게 이해하고 법을 잘 지킬 수 있어야 함. 그러나 현행 법률에서는 어려운 한자어나 일본식 표현을 사용하는 경우가 많아 국민의 일상 언어생활과 거리가 있다는 지적을 받고 있음. 입법권에 대한 권한과 책임을 부여받은 국회는 한문이나 한자어가 친근하지 않은 세대가 증가하고 있는 사회 변화에 맞추어 법률용어와 문장을 한글화하고 이해하기 쉽게 표현하도록 노력할 필요가 있음. 이를 위해 어려운 한자어 축약된 한자어 부자연스러운 일본식 용어 등을 한글화하거나 보다 쉬운 표현으로 개정함으로써 법률에 대한 국민의 이해 정도와 접근가능성을 확장시키고 국회에 대한 국민의 신뢰를 높이는 데에 기여하고자 함(안 제2조제1호 등).",1,"국민의, 쉽게, 대한 국민의, 한자어"
