age,title,bill_id,bill_number,content,card_news_content
21,애니메이션산업 진흥에 관한 법률 일부개정법률안,PRC_S2V1K1N1T0L2Y1I4X2V4T2T4J2A7L4,2113511,애니메이션산업 발전 기반을 강화함,"애니메이션 산업, 힘차게 도약!  미래가 밝아요!"
21,무역조정 지원 등에 관한 법률 일부개정법률안,PRC_W2V3W0U8C2D9B1C3A5A0Z1V6V6U8U1,2124458,무역조정 지원 대상 협정 범위를 확대하고 지원 요건을 개선하며 지원 체계를 정비함,무역피해? 걱정마세요! 더 넓어진 지원으로 든든하게!
21,외국환거래법 일부개정법률안,PRC_J2O0E0H9S0Q9E1D1B3F6L1L6Y4O8S5,2103640,외국환거래 관련 사업자 책임을 강화함,"외환거래, 투명하고 안전하게!  책임 강화로 더욱 믿음직하게!"
21,군무원인사법 일부개정법률안,PRC_Y2X3X0W2V2D1B1A5B0Z3P2N1M3L4M7,2120279,군무원 고충심사위원회 설치 규정을 개선함,"군무원, 고충 해결 더 쉬워져요!"
21,주민등록법 일부개정법률안(대안),PRC_V2E3J0X3W2F1X1T4L5Y8Z2G1R6U0H8,2123478,주민등록번호 변경 심사 기간을 긴급 사유 발생 시 45일 이내로 단축하고 신청 장소 및 방법을 개선함,"주민번호 변경, 이젠 더 빨라요! 45일 이내 OK!"
21,영유아보육법 일부개정법률안(대안),PRC_J2N3N0K3X2X2J1F5R5S4Q3V9R7X5X6,2123304,영유아 정의 변경 및 어린이집 CCTV 영상정보 훼손 금지 및 처벌규정 신설과 조손가정 영유아 어린이집 우선 이용 대상자 포함을 추진함,"소중한 우리 아이, 더 안전하게!  영유아 보호 강화!"
21,근로자퇴직급여 보장법 일부개정법률안,PRC_Q2N0T0S7C2M3Y1Z6I0O0E2C2T0N0M5,2102324,퇴직연금제도 도입을 의무화하고 중도인출 제도를 개선하며 중소기업퇴직연금기금제도를 신설함,"내 퇴직금, 더 안전하게!  든든한 미래 설계 시작!"
21,가정폭력범죄의 처벌 등에 관한 특례법 일부개정법률안(대안),PRC_N2W0H0A9A2K3U1M2L5E4C2Z8G3Y3T6,2104163,가정폭력 방지 및 피해자 보호를 강화함,"가정폭력 NO!  피해자 보호, 더 강력하게!"
21,예금자보호법 일부개정법률안,PRC_Y2J1R0J1J2O9Z1S4E3J4H1F7N6K3S6,2107772,예금자보호법 시행시기를 연장함,"예금 안전, 든든하게! 보호 기간 연장!"
21,자동차손해배상 보장법 일부개정법률안(대안),PRC_D2B3N1T2T2N0K1Q9S3Q4A0Y6R2P3E6,2126458,자동차보험 정비요금 결정 및 사고부담금 구상 관련 규정을 개선하고 피해자 지원 업무 위탁기관을 변경함,자동차 사고 피해? 더 빠르고 공정하게 지원받으세요!
21,광산안전법 일부개정법률안,PRC_T2S3A0A2U2T7S0R9X5W3V0E3B7A9Z6,2120961,광산안전관리직원 선해임 신고 사무를 한국광업협회에 위탁함,"광산 안전, 더욱 꼼꼼하게!  협회 위탁으로 안전 관리 UP!"
21,농어가목돈마련저축에 관한 법률 일부개정법률안,PRC_S2Q0K0P6V2S3R1B6K5H7J1U5H5V0D3,2100900,농어가목돈마련저축 가입 대상을 확대함,"농어가 목돈 마련, 더 쉬워졌어요!"
21,초·중등교육법 일부개정법률안(대안),PRC_B2W2G0Z9D2C1J1O2U5H5O1H0V9Q3G7,2117546,각종학교 학교운영위원회 구성 운영을 의무화하고 관련 법령 제정 개정 시 국가교육위원회와 사전 협의를 의무화함,"학교 운영, 이제 학부모와 함께! 더 투명하고 공정하게!"
21,교통안전법 일부개정법률안,PRC_K2Q1T0O9O0P8X1L4M0Q8G0I0D4W4G7,2112642,교통안전 전문교육을 의무화함,안전운전 교육 의무화! 교통사고 확 줄어요!
21,지방세특례제한법 일부개정법률안,PRC_E2F3D0Z5A1Y0Y1W6X0W9W0E6E4D0B0,2121944,전세사기 피해자의 지방세 부담을 완화하는 지방세 특례를 신설함,전세사기 피해? 지방세 걱정 덜어드려요!
21,중소기업 사업전환 촉진에 관한 특별법 일부개정법률안,PRC_V2C1N0M5F2A7S1T4B2D4E2V2O0O6M6,2110566,특별자치시장의 사업전환 지원 책임을 명확히 함,"특별자치시 사업전환, 든든한 지원으로 성공!"
21,도로교통법 일부개정법률안(대안),PRC_N2J3F1Q1H2G1I2O2E3E8Y4W2K2N3J1,2126215,어린이보호구역 방호울타리 설치 및 모바일 운전면허증 관련 법적 근거를 마련함,아이들 안전 UP!  방호울타리 설치 & 모바일 면허증 도입!
21,병역법 일부개정법률안(대안),PRC_A2B2T1T1C1Z7X1L6X5C2I4B8N0X6L1,2122276,병역법을 개선함,"병역 제도, 더욱 공정하고 투명하게!"
21,"화재예방, 소방시설 설치·유지 및 안전관리에 관한 법률 일부개정법률안",PRC_T2U2J0R9P2E2W0A9E3Z1H5J8E5P4D7,2117497,소방시설 점검 정비 시 안전 확보를 위한 행동요령 지침을 마련함,"소방시설 점검, 안전 지침으로 더욱 안전하게!"
21,주타이베이 대한민국 대표부와 주한국 타이베이 대표부 간의 소득에 관한 조세의 이중과세 방지와 탈세 예방을 위한 약정의 이행에 관한 법률안,ARC_X2K3J0G7K2B6W1P8H0E1F0X0V2R5N2,2123469,대만과의 조세협정 이행을 위한 법적 근거를 마련함,대만과의 조세협정!  세금 절세 혜택 팡팡!
21,소비자기본법 일부개정법률안,PRC_I2H3F0F7N0M3K1J3R5S5Q0Y2X4W7W7,2123203,소비자중심경영인증 유효기간을 3년으로 연장하고 소비자정책 실태조사 근거를 마련함,"소비자 중심 경영, 3년 연장!  더욱 편리해졌어요!"
21,물류정책기본법 일부개정법률안(대안),PRC_F2M0T0G9J1S0I1A9U2S7T3Z6Z6C8H7,2104182,지역물류기본계획 수립절차를 개선하고 개인화물자동차 운송사업자에 대한 환경친화적 물류활동 지원을 확대함,"친환경 물류, 더 쉽고 편하게! 지원 확대!"
21,행정기관 소속 위원회 정비를 위한 대·중소기업 상생협력 촉진에 관한 법률 등 6개 법률의 일부개정에 관한 법률안,ARC_R2G2N0V9D3X0D1R7T2F9E5J3Z5X7N1,2117694,운영 실적 저조 위원회를 폐지하고 위원회 소속을 변경하는 내용으로 관련 법률 6개를 개정함,불필요한 위원회 폐지!  국민 세금 절약!
21,고등교육법 일부개정법률안(대안),PRC_E2E3P1D1E2P9Y1P6H4A0L5Z0E6Y4H9,2126386,대학 등록금심의위원회 회의록 공개기간을 3년 이상으로 강화하고 안전관리계획에 다중운집 행사 안전관리 및 심리상담 지원 내용을 추가함,대학 등록금 투명하게! 안전하고 행복한 캠퍼스!
21,선원법 일부개정법률안(대안),PRC_C2R3B1L1L0N7B1P6O4Y2E4E0J9B6J0,2126007,선원 양육의무 불이행시 유족보상금 지급을 제한할 수 있도록 함,"선원 유족보상금, 책임감 있는 양육으로 받으세요!"
21,아동학대범죄의 처벌 등에 관한 특례법 일부개정법률안(대안),PRC_N2Y1C0M1M0Y8N1B1U3Z9F2E6D2P3M8,2107251,아동학대 대응 절차를 강화함,아이 지키는 안전망 강화! 아동학대 NO!
21,위치정보의 보호 및 이용 등에 관한 법률 일부개정법률안(대안),PRC_O2R1A0D4G2Q0L1W4I4E2H1Z1K2J6R7,2112677,위치정보의 정의를 명확히 하고 개인위치정보사업 진입규제를 완화하며 위반행위에 대한 과징금 부과 등 제도를 개선함,"내 위치정보, 더 안전하게!  규제 완화, 혜택 UP!"
21,상표법 일부개정법률안(대안),PRC_Z2J2K0Z1P0L5N1G3J1C1U1N9L3T1E1,2114345,디지털 상품 온라인 유통을 상표 사용 행위에 포함하고 부분거절 및 재심사 청구 제도를 신설함,디지털 상품 상표권 보호 강화!  소비자 안전 UP!
21,국민기초생활 보장법 일부개정법률안(대안),PRC_O2Z1K1O1N2Z4S1H9Y3V6T3O1Y8J9P9,2113631,저소득 청년 자산형성 지원 대상을 확대하고 관련 법률 용어를 개선함,"저소득 청년, 자산형성 지원 확대! 더 많은 꿈을 응원합니다!"
21,재한외국인 처우 기본법 일부개정법률안,PRC_K2K1X1I1Z0I8A1X1P0G5T5C3N2J8Y2,2113397,외국인종합안내센터 운영 근거를 법률로 마련함,"외국인 지원, 이젠 법으로 확실하게!"
21,생명윤리 및 안전에 관한 법률 일부개정법률안,PRC_I2J3I0G6V3U0T0U9T0A5C0A2Z5H5G4,2124589,정자 기증자 보호 규정을 신설함,"정자 기증자, 안전하게 보호받아요!"
21,취업 후 학자금 상환 특별법 일부개정법률안(대안),PRC_N2V1X0S4G1S9C1K6R5M6R3X6D6I2Q6,2110256,취업 후 상환 학자금대출 대상에 대학원생을 포함하고 상환 관련 규정을 개선하며 대출 기준을 완화함,"대학원생도 학자금 대출 걱정 끝! 더 쉽게, 더 편하게!"
21,고용정책 기본법 일부개정법률안,PRC_Z2U2W0S5H1A6C1H0Y2C8T1L9G3G5O1,2115636,외국인 구직자의 체류 자격 정보 제공 근거를 신설함,"외국인 구직자, 취업 정보 척척!"
21,해양과학조사법 일부개정법률안,ARC_A2D0J0M9J0K3S1O5B5C4T5A1F5C2J1,2103502,국외 해양과학조사 절차를 명확히 함으로써 관리체계를 보완함,"해양과학조사, 더 투명하게! 관리체계 UP!"
21,5·18민주화운동 진상규명을 위한 특별법 일부개정법률안(대안),PRC_J2J3T1N0M3H0O1Q4F2J4Y5P2T6J3M2,2125800,518민주화운동 진상규명조사위원회 운영 및 보고체계를 개선함,"518 진상규명, 더 투명하고 철저하게!"
21,울릉도·흑산도 등 국토외곽 먼섬 지원 특별법안(대안),PRC_P2H3M1F2V0C7O1W8Q4W5Z2V2Y2H9G5,2126001,국토외곽 먼섬 주민의 안정적 정주여건 조성을 위한 법률을 신설함,섬 주민 삶이 더 편해져요!  쾌적한 섬 생활 보장!
21,대도시권 광역교통 관리에 관한 특별법 일부개정법률안,PRC_X2L0X0R7D1F7E1W4E5S3H5U7A2U4L1,2102111,지방광역교통시설 특별회계 지원 대상에 일반철도역 인근 주차장을 포함하여 철도 환승 기능을 강화함,"역 주변 주차 걱정 끝! 편리한 환승, 팡!"
21,4·16세월호참사 피해구제 및 지원 등을 위한 특별법 일부개정법률안(대안),PRC_W2I2S0R4E2T5X1U5K2V5K0K7W7E9Z8,2115758,416재단에 대한 국가 지원 기간을 10년으로 연장함,세월호 참사 잊지 않겠습니다! 416재단 지원 10년 연장!
21,지방세법 일부개정법률안(대안),PRC_I2W1C0L9L0T9O1A7N3V0P2J1S4M4G8,2113229,지방세 확충 및 재정분권을 위해 지방소비세율을 인상하고 국고보조사업 전환 비용 등을 보전하며 재정분권 이양 사업 보전 기간을 연장함,지방 살림 넉넉해져요!  지방세 인상으로 지역발전 팡!
21,중소기업 인력지원 특별법 일부개정법률안,PRC_X2X3O0H1O2Z5T0C9H5W3S3T3Z0S4S7,2119754,중소기업 일자리평가 근거를 마련하고 지방 중소기업 우대 정책을 신설함,"지방 중소기업, 일자리 더 많아져요!"
21,스토킹범죄의 처벌 등에 관한 법률안(대안),PRC_V2L1A0W3K2Z3K1U7H1Z0G0U8D9O1H5,2109075,스토킹범죄 처벌 및 피해자 보호 절차를 강화함,"스토킹 범죄, 이제 더 강력하게 처벌! 안전한 당신을 위해!"
21,부정경쟁방지 및 영업비밀보호에 관한 법률 일부개정법률안(대안),PRC_M2O1I0G3E1Y7P1U7D4E0Q0Z3D1K4C5,2113233,데이터 부정사용 및 유명인 인적 식별표지 무단사용 행위를 부정경쟁행위 유형으로 신설함,개인정보 침해 NO!  강력한 보호로 안전한 세상!
21,장애인 등에 대한 특수교육법 일부개정법률안,PRC_M2C0V0K6C1C0E1K7N0Z7G1Q4A3P2W5,2100338,건강장애학생 원격수업 법적 근거를 마련함,"건강 취약 학생, 원격수업 지원 확대!"
21,포항지진의 진상조사 및 피해구제 등을 위한 특별법 일부개정법률안,ARC_G2B0J1X1W2U7A1U4K0E3I4E3V1P3U9,2105815,포항지진 피해자 지원을 확대하고 소멸시효 기간을 연장함,포항 지진 피해자 지원 확대!  소멸시효도 연장!
21,공사중단 장기방치 건축물의 정비 등에 관한 특별조치법 일부개정법률안(대안),PRC_K2V1G0H2R1F8W1R7B4R5T4G4E3N0C9,2108350,공사중단 건축물 정비사업의 효율성을 높이기 위해 주체 및 절차를 개선함,"낡은 건물, 이젠 빠르게 정비! 시민 편의 UP!"
21,장애인활동 지원에 관한 법률 일부개정법률안(대안),PRC_O2L0S1V1O2V5V1O1D1P0R0D4T2V0U5,2106064,고령 장애인의 활동지원급여 신청 자격 기준을 완화함,고령·장애인 활동 지원 쉬워져요! 더 많은 혜택 받으세요!
21,건축법 일부개정법률안,PRC_L2N1J1K2Q2E1U1O8C1Q2R1N6C8U6R4,2114324,건축물 용도 분류에서 교정시설과 국방군사시설을 별도로 분류하도록 규정을 신설함,"국방·교정시설, 용도 분류 따로!  안전한 우리 동네!"
21,남북협력기금법 일부개정법률안,PRC_C2Y0C1R0R2V9R1F0Y0D9Y3G2E6A2V6,2105393,남북협력사업에 통계자료 생산을 포함하고 관련 자금 지원 근거를 마련함,"남북 협력, 통계로 더욱 투명하게!"
21,교육공무원법 일부개정법률안(대안),PRC_H2I2E1K1T1K1O1U5F1C8C5F1J0O4R2,2118426,국가교육위원회 소속 교육전문직원의 인사교류 및 고충처리 절차를 마련함,"교육 전문가, 더 나은 환경에서 빛나세요!"
21,지속가능한 기반시설 관리 기본법 일부개정법률안,PRC_X2I1M0N3L2K2Q1Y5P4B4R2P9L4Q9Z6,2108994,기반시설 관리주체의 연간 실행계획 수립 의무를 신설하고 정부 지원 근거를 마련함,"낡은 시설, 이제 안녕! 쾌적한 환경 조성, 정부가 지원합니다!"
21,희귀질환관리법 일부개정법률안(대안),PRC_B2N3L0Z2D1Z6E1K0A5D5A4M3J5C6W8,2122119,희귀질환 지정 신청 근거를 마련하고 희귀질환 극복의 날을 변경함,"희귀질환 극복, 더 가까워졌어요!"
21,주택법 일부개정법률안(대안),PRC_M2U4E0G2Z2K6C1K0R1X0R0F9B4K4U6,2126570,분양가상한제 적용주택 거주의무 기간을 3년 이내로 완화하고 관련 규정을 정비함,집 걱정 덜어드려요!  거주 의무 3년 이내로 완화!
21,저출산·고령사회기본법 일부개정법률안(대안),PRC_J2S1P1K1J2X4J1N9P3A5O3P4O7G9X5,2113630,출산가정 지원 및 저출산고령사회 대응 정책을 강화함,아이 키우기 더 쉬워져요!  출산 지원 확대!
21,발명진흥법 일부개정법률안(대안),PRC_H2K1W0U6H2A5Q1A3S3M7Z2T7J8L4Q7,2111670,산업재산권 분쟁 조정제도 활성화를 위해 심판-조정 연계제도를 신설함,산업재산권 분쟁? 이젠 쉽고 빠르게 해결!
21,자동차손해배상 보장법 일부개정법률안,PRC_O2G2E0F9J2Q1V1B0S5I3T0N5T7E8N2,2117861,자동차 장기 미운행시 보험 가입 의무 면제 기준을 완화하고 보험 계약 유예 제도를 신설함,"잠자는 차, 보험료 걱정 끝!  면제 기준 완화!"
21,하수도법 일부개정법률안(대안),PRC_E2L2V0T5F1G1H1G1P2S6E5H5R6M5Q8,2115764,공공하수도 관리 지원체계를 강화함,"깨끗한 물 환경, 확실하게 지켜드립니다!"
21,동물원 및 수족관의 관리에 관한 법률 전부개정법률안(대안),PRC_N2U2W1P1N0M8J1Q5M1K6U3Q2T8D8E0,2118420,동물원 수족관 관리체계를 강화함,동물복지 더 좋아졌어요! 쾌적한 동물원으로 변신!
21,산림문화·휴양에 관한 법률 일부개정법률안(대안),PRC_M2I3J0F6V2A6T0V9A5R3M2D9N6G1M5,2124463,산림치유 활성화 및 국가숲길 체계적 운영 관리를 위한 법적 근거를 마련함,"숲길 여행, 더욱 편안하게! 산림치유 활성화!"
21,중소기업창업 지원법 일부개정법률안(대안),PRC_O2M3X1X2W0B6O1I4B3E1J4U1N1X2I5,2126451,중소벤처기업 지원 및 성실경영 평가 제도를 강화함,중소기업 성장 지원! 더 강력해졌습니다!
21,발명진흥법 일부개정법률안(대안),PRC_K2B1H0G2D2E2F2D0J5S4H1Y3E3H2B4,2108858,공공연구기관 직무발명 관리 및 국유특허 활용체계를 개선함,"국가 기술, 국민 삶으로! 연구 성과 확대!"
21,국가균형발전 특별법 일부개정법률안(대안),PRC_Y2X1P1F1D2G4K1D7V0I3A3A3D1X8Q3,2113655,지역균형뉴딜 개념을 신설하고 신규 공공기관의 수도권 외 지역 입지를 우선적으로 고려하는 법적 근거를 마련함,"지역균형발전, 이제 법으로!  일자리도 지역으로!"
21,대중교통의 육성 및 이용촉진에 관한 법률 일부개정법률안(대안),PRC_N2U3Y1L2O0Z6Z1R5P5B4V2L4X1P8O0,2126178,알뜰교통카드 사업을 이용횟수 또는 금액 기준 교통비 지원 사업으로 개편함,"알뜰교통카드, 더 많이 타면 더 많이 돌려드려요!"
21,교통약자의 이동편의 증진법 일부개정법률안,PRC_S2R2D0Y6P1O9L1C8D0Z1U3V5I6O8B6,2116175,교통약자 이동 지원을 위해 특별교통수단 운행 범위를 확대하고 지원체계를 강화함,"교통약자, 편리하게 이동하세요! 특별교통수단 확대!"
21,해양수산발전 기본법 일부개정법률안,PRC_Z2K1T0Q7Y2Y0N1B0B4V1F2F4P1Y2S0,2112552,국제해양법 전문인력 양성을 위한 법적 근거를 마련함,바다를 지키는 전문가 키운다!  국제 해양법 전문가 육성!
21,사회복지사업법 일부개정법률안,PRC_Y2X3T0S3Q0R9Q1Y5X2V3W4U7D7P9Q3,2121876,사회복지사 결격사유에서 피한정후견인을 삭제함,"사회복지사, 더 많은 분들이 함께해요!"
21,콘텐츠산업 진흥법 일부개정법률안(대안),PRC_V2X1A1E2E0A8F0T9C1L4C3A6Z4C4O8,2114215,지자체 콘텐츠산업 진흥 및 장애인 콘텐츠 접근권 보장 법적 근거를 마련함,장애인도 콘텐츠 즐겨요!  모두를 위한 행복한 세상!
21,국가공간정보 기본법 일부개정법률안,PRC_Y2Z3X0T7S0Q4R0Q9Y4W3V0U6V4D7B1,2123336,공개제한 공간정보 제공 대상을 모든 기업과 학술연구자로 확대함,"더 많은 정보, 이젠 누구나!  공개 확대!"
21,치료감호 등에 관한 법률 일부개정법률안,ARC_E2M0X1P2Z3U1N1V6E3M1T0K0S4W1V4,2107122,치료감호 제도를 개선하고 국립법무병원 명칭을 신설함,"정신질환 치료, 더 나은 시스템으로!"
21,국민건강보험법 일부개정법률안(대안),PRC_U2K2X0D4K2Z9M1A7X5E2L2F8L8F2C9,2115744,국민건강보험법 일부를 개정하여 심사평가원 업무 범위를 명확히 하고 요양급여 적정성 평가 제도를 개선하며 지역가입자 주택금융부채 보험료 공제 제도 시행을 위한 정보 수집 체계를 강화함,"건강보험, 더 공정하고 투명하게!  혜택 UP!"
21,음악산업진흥에 관한 법률 일부개정법률안,PRC_O2H1X0V6O1G7G1U0U3T2F5X2T5W4T1,2115204,청소년 보호 관련 법률의 청소년 기준을 청소년보호법 기준과 일치하도록 개선함,"청소년 보호, 기준 통일로 더 안전하게!"
21,공익사업을 위한 토지 등의 취득 및 보상에 관한 법률 일부개정법률안(대안),PRC_H2F3H0D2Y1P4A1H1Q5F3V3I6G0J6M5,2120943,지방토지수용위원회 관련 준용규정을 제53조제5항으로 변경하여 입법 오류를 개선함,지방토지수용 더욱 투명하게!  입법 오류 개선 완료!
21,의료·요양 등 지역 돌봄의 통합지원에 관한 법률안(대안),PRC_Q2W3K1X2Q1K9Y1E5H1T2Z4W6Z1X3A0,2126565,지방자치단체 중심의 노인 장애인 등 통합 돌봄 지원체계를 마련함,"어르신, 장애인 돌봄 더욱 든든하게!"
21,자동차손해배상 보장법 일부개정법률안(대안),PRC_O2X1Y0S9W1P5T1U0S3O6G3F2U5S7O5,2113209,뺑소니 신고포상금 관련 규정을 삭제하고 약물운전 사고에 대한 보험회사 구상권을 신설함,"약물운전 사고, 더 강력하게 처벌!"
21,이중상환청구권부 채권 발행에 관한 법률 일부개정법률안,PRC_X2W0I1N1N1C2J1A6M1B1F5J4Y6B7Z1,2105276,법률상 대차대조표 용어를 재무상태표로 변경함,재무상태표로 바뀌어 더욱 투명하게!
21,대체역의 편입 및 복무 등에 관한 법률 일부개정법률안,PRC_D2E2W1X1Z0Z1X1G0Y5J1J5D2K1Z5M7,2118206,대체역 심사위원회 위원 수를 11명으로 축소함,대체역 심사 더욱 신속하게! 위원 11명으로 효율 UP!
21,해양수산생명자원의 확보·관리 및 이용 등에 관한 법률 일부개정법률안,ARC_U2U1R0U9R0I1V1C1B4M5Q1Q9O7C9L8,2112345,해양수산생명자원 관리 체계를 강화함,"바다의 보물, 더 안전하게 지켜요!"
21,부동산소유권 이전등기 등에 관한 특별조치법 일부개정법률안,PRC_B2O0G1R0Y2F1C1V7N2R0U2Z1C9N3G6,2104598,도시지역 묘지의 부동산 소유권 이전등기 특례를 신설함,"도시 묘지, 소유권 이전 간편해졌어요!"
21,관광기본법 일부개정법률안,PRC_B2K3S0L1M0G4C1V4M5U8S5Z6K1R2K0,2119387,지속가능한 관광을 위한 시책 추진을 통해 현행 관광법 체계를 정비함,"지속가능한 관광, 우리 모두를 위한 변화!"
21,고독사 예방 및 관리에 관한 법률 일부개정법률안(대안),PRC_F2M3Z0G3U2B2J1O5K4T3C4N0T2C1O8,2123985,고독사 예방 정보시스템 구축 근거와 고독사 예방 협의회 운영 개선 사항을 법률에 신설함,"고독사 예방, 이제 법으로 든든하게!"
21,풍수해보험법 일부개정법률안,PRC_E2M3M0K1R3Q1P0Q9W3V6V3R3Q6N6W9,2119946,풍수해보험법 제명을 풍수해ㆍ지진재해보험법으로 변경하고 지진재해를 명시함으로써 보장 범위를 명확히 함,지진피해까지 보장! 보험 범위 확대!
21,주민투표법 일부개정법률안(대안),PRC_V2W2V0C1F0K5J1N2K4I1F1R1K0E0P5,2115077,주민투표 제도를 개선하여 주민투표권자 연령을 18세로 하향 조정하고 전자서명을 도입하며 투표율 기준을 삭제하는 등 주민투표 활성화를 추진함,18세부터 투표 참여! 더 쉽고 편한 주민투표!
21,상속세 및 증여세법 일부개정법률안(대안),PRC_K2K3Q1M1B3H0H1A0J0P7R0D8V6C8Z2,2125697,증여세 부담 완화 및 가업승계 지원을 위해 제도를 개선함,가업 이어갈 기회! 증여세 부담 덜어드려요!
21,지방자치단체 보조금 관리에 관한 법률 일부개정법률안,ARC_P2Y2T0Z9R0O1F1N7G3B5Z0O9O3A3O3,2117185,지방보조금 관리체계를 강화함,투명한 지방살림! 보조금 관리 철저!
21,하천법 일부개정법률안,PRC_Y2Y3X0X8W0W8V1C0E2C2C2B0Z5Z6I2,2123704,하천 불법행위 근절 및 국민의 평등한 하천 이용권 보장을 위한 법적 근거를 마련함,"깨끗한 하천, 이제 우리 모두의 것!"
21,하천법 일부개정법률안,PRC_T2L1M0V5B3H1G1C1C5N9M1D5A8K8E4,2110706,하천수 사용 허가 시 취수시설 개선 조건 부여 근거를 신설함,"깨끗한 하천, 맑은 물 보장!  취수시설 개선으로 더 좋아져요!"
21,사회복지사업법 일부개정법률안,PRC_L2M2Q0Z9X1K9Y1Y8W2T1P2W8P5Z6A7,2117542,사회복지시설 법인의 책임을 강화하고 퇴직 공무원의 재취업 제한 규정을 확대함,"투명한 사회복지, 더 강화된 책임감!"
21,부정청탁 및 금품등 수수의 금지에 관한 법률 일부개정법률안(대안),PRC_A2Z1Q1X1T2J5O1L3M2D6F0C7O5I2U7,2113774,설날과 추석에 농축수산물 선물 가액 범위를 두 배로 상향함,설/추석 선물 범위 두 배! 풍성한 명절 보내세요!
21,발달장애인 권리보장 및 지원에 관한 법률 일부개정법률안,PRC_A2C0V0L9C1U8H0H9Z1P4W5Q1V5H9X8,2104239,발달장애인지원센터 위탁 운영 방식을 개선함,발달장애인 지원 더욱 강화! 센터 운영 방식 개선!
21,고용보험법 일부개정법률안(대안),PRC_R2W0P1E2A0Q7H2S1T0U5W0F4U3D6N0,2106280,특수형태근로종사자 등에 대한 고용보험 적용을 확대함,특고·플랫폼 종사자도 이제 고용보험 혜택!
21,방송법 일부개정법률안,PRC_O2U0Z1W2K2Z4A1S5O5A2H4R6J0U4D5,2107887,방송통신위원회의 권한 일부를 소속기관에 위임할 수 있도록 법적 근거를 마련함,방통위 업무 효율 UP! 국민 불편 해소!
21,정보통신기반 보호법 일부개정법률안,PRC_J2I3J0H3H1G7O1O6M3O5M5K9L6G3H7,2121251,주요정보통신기반시설 보호지침 준수 의무를 부여하고 침해사고 발생시 보호조치 명령 및 과태료 부과 근거를 신설함,개인정보 더 안전하게!  과태료 부과로 든든하게!
21,도시하천유역 침수피해방지대책법안,PRC_U2A1Z0W8W2P6O1X5H1R1L0G6I9V3S9,2112358,도시침수방지대책을 종합적으로 추진함,"집중호우 걱정 끝! 도시침수, 이젠 안녕!"
21,용산공원 조성 특별법 일부개정법률안,PRC_R2T2T0K9B2K1P0Z9E4Q1Z0H8I6Q5O2,2117504,용산공원 종합기본계획에 호국보훈공원 조성 계획을 포함하고 국가보훈처장을 용산공원추진위원회 위원으로 참여시키는 근거를 마련함,더 나은 사회를 위한 변화!
21,부동산투자회사법 일부개정법률안(대안),PRC_J2E3D0C3I2R2W1Q7S1Z6B4W1H6R7M4,2123486,리츠 시장의 건전성을 강화하고 투자자 보호를 위한 제도를 개선함,"리츠 투자, 더 안전하게!  투자자 보호 강화!"
21,의료기사 등에 관한 법률 일부개정법률안,PRC_L2K2V0V1I1M3D1J1J3T4S2Z2K9H9W5,2114704,의료기사 현장실습 기준을 명확히 하여 의료기사 양성 체계를 개선함,미래 의료인 실습 환경 개선! 더욱 안전하고 체계적인 교육으로!
21,어린이 식생활안전관리 특별법 일부개정법률안,PRC_F2T0A0L8F1L8O1V7Q2J8A4R5Z3Z7T2,2103040,어린이집 유치원 등 급식소의 위생 영양 관리를 위해 어린이급식관리지원센터 설치 및 등록을 의무화함,"아이들 건강 든든하게! 급식 위생, 더욱 철저하게!"
21,해양이용영향평가법안,PRC_E2E3A0A5Z3X1Y1W3X4F8D4E4C3D2B1,2122700,해양이용영향평가법을 제정하여 해양 환경성 검토 제도를 강화함,깨끗한 바다 지켜요! 해양 환경 보호 강화!
21,항공안전법 일부개정법률안(대안),PRC_I2T1S0H9W1F5U1C1J0H2S1R1T0Y0T7,2113212,항공안전 및 초경량비행장치 안전관리체계를 강화함,하늘길 안전 최우선! 더욱 안전한 비행 환경 조성!
21,행정법제 혁신을 위한 게임산업진흥에 관한 법률 등 8개 법률의 일부개정에 관한 법률안,PRC_X2G2V1U2K2B6L1X3U3E3L4X7V8V0H5,2119238,행정기본법과의 중복 및 불리한 규정을 삭제하고 적용관계를 명확히 하는 규정을 신설하여 문화체육관광부 문화재청 소관 개별 법률들을 정비함,"문화재 보호, 법 체계 간소화로 더욱 확실하게!"
21,자유무역협정의 이행을 위한 관세법의 특례에 관한 법률 일부개정법률안(대안),PRC_D2W3Y1Z1V3B0O1W0I4L8X1P3D3Y6F7,2125705,원산지인증수출자 부정행위 처벌 및 농어업인 지원 확대 협정관세 적용 물품 보정이자 부담 완화 방안을 마련함,농어업인 지원 확대!  수출 규제 완화로 든든하게!
21,공동주택관리법 일부개정법률안,PRC_Y2R0K0E9B1Q5F1U5I2S8M4G5Y0T2B7,2103908,일정 규모 이상 공동주택의 전자투표 의무화를 신설함,"아파트 투표, 이젠 전자투표로 간편하게!"
21,한국연구재단법 일부개정법률안,PRC_E2I0M1L1E2Y5Z1Q0D4K8V5B7S7P5K8,2105713,한국연구재단 임원 결격사유 확인을 위한 고유식별정보 처리 근거를 마련함,"연구재단, 투명한 운영으로 더 나은 연구 환경 조성!"
21,과학기술분야 정부출연연구기관 등의 설립·운영 및 육성에 관한 법률 일부개정법률안,PRC_J2Z1B0P2U1A9N1J4U3T4V3G1O2V8X4,2108454,연구회의 연구기관 경영평가 대상에 출자 법인 경영 내용을 포함함,"연구회 평가, 출자 법인도 함께! 투명경영 확대!"
